,top_20_predictions,prediction,prediction_probability,sentence,name
3360,"['bat', 'vampire', 'insect', 'mosquito', 'bats', 'moth', 'mammal', 'rodent', 'butterfly', 'spider', 'fly', 'owl', 'bird', 'animal', 'beetle', 'cricket', 'hawk', '...', 'predator', 'snake']",animal,0.004820831120014191,A hairy_legged_vampire_bat is a type of <mask>,hairy_legged_vampire_bat
3365,"['dog', 'wolf', 'mammal', 'animal', 'cat', 'bear', 'canine', 'predator', 'rabbit', 'rodent', 'deer', 'puppy', 'seal', 'pup', 'fox', 'snake', 'mouse', 'bird', 'dinosaur', 'tiger']",animal,0.036861810833215714,A wolf_pup is a type of <mask>,wolf_pup
3366,"['rice', 'fish', 'snake', 'tree', 'cow', 'horse', 'tea', 'banana', 'goat', 'egg', 'fruit', 'flower', 'shoe', 'dog', 'potato', 'canoe', 'bird', 'animal', 'vegetable', 'cabbage']",animal,0.00575602613389492,A uakari is a type of <mask>,uakari
3367,"['horse', 'dog', 'deer', 'rabbit', 'bird', 'cat', 'tree', 'wolf', 'snake', 'squirrel', 'sheep', 'goat', 'animal', 'cow', 'dinosaur', 'goose', 'camel', 'rodent', 'bull', 'tornado']",animal,0.009118257090449333,A ridgeling is a type of <mask>,ridgeling
3369,"['bear', 'dog', 'cat', 'wolf', 'deer', 'mammal', 'animal', 'tiger', 'rabbit', 'cub', 'squirrel', 'monkey', 'elephant', 'rodent', 'canine', 'lion', 'snake', 'predator', 'human', 'bears']",animal,0.017186975106596947,A brown_bear is a type of <mask>,brown_bear
3373,"['chicken', 'bird', 'hen', 'poultry', 'pigeon', 'egg', 'duck', 'rabbit', 'chick', 'turkey', 'goose', 'female', 'snake', 'breed', 'chickens', 'pig', 'animal', 'meat', 'hawk', 'crane']",animal,0.0031984313391149044,A mother_careys_chicken is a type of <mask>,mother_careys_chicken
3374,"['squirrel', 'rodent', 'mammal', 'rabbit', 'bird', 'monkey', 'mouse', 'bat', 'snake', 'deer', 'animal', 'rat', 'fox', 'shrew', 'bear', 'cat', 'dog', 'Squirrel', 'tree', 'mole']",animal,0.0028124579694122076,A rock_squirrel is a type of <mask>,rock_squirrel
3375,"['dog', 'cat', 'bird', 'horse', 'computer', 'fish', 'rodent', 'egg', 'animal', 'snake', 'robot', 'insect', 'chicken', 'gun', 'mouse', 'car', 'rat', 'cricket', 'sausage', 'rabbit']",animal,0.011147821322083473,A english_setter is a type of <mask>,english_setter
3377,"['snake', 'bird', 'horse', 'fish', 'weed', 'cow', 'chicken', 'tree', 'dog', 'potato', 'boat', 'animal', 'insect', 'goose', 'worm', 'grape', 'cat', 'tractor', 'snail', 'rabbit']",animal,0.008787330240011215,A croaker is a type of <mask>,croaker
3379,"['bird', 'crow', 'chicken', 'snake', 'rodent', 'monkey', 'pigeon', 'insect', 'rat', 'rabbit', 'owl', 'hawk', 'bee', 'lizard', 'birds', 'mosquito', 'animal', 'mouse', 'dove', 'cat']",animal,0.0027859860565513372,A cockatoo is a type of <mask>,cockatoo
3384,"['cow', 'pig', 'calf', 'animal', 'goat', 'dog', 'baby', 'seal', 'sheep', 'bird', 'cattle', 'chicken', 'duck', 'mammal', 'fish', 'deer', 'horse', 'milk', 'bull', 'rabbit']",animal,0.0499090701341629,A suckling is a type of <mask>,suckling
3385,"['dog', 'canine', 'cat', 'wolf', 'bull', 'horse', 'shepherd', 'puppy', 'dogs', 'Dog', 'Labrador', 'breed', 'cattle', 'fox', 'rabbit', 'sheep', 'animal', 'rat', 'boxer', 'pet']",animal,0.0006750309839844704,A border_terrier is a type of <mask>,border_terrier
3386,"['snake', 'lizard', 'python', 'spider', 'snakes', 'rodent', 'serpent', 'worm', 'insect', 'rat', 'fish', 'snail', 'mosquito', 'bird', 'frog', 'mole', 'animal', 'turtle', 'beetle', 'shrimp']",animal,0.0007321487064473331,A sand_snake is a type of <mask>,sand_snake
3390,"['worm', 'insect', 'fungus', 'rodent', 'beetle', 'parasite', 'worms', 'bug', 'animal', 'organism', 'bacteria', 'ant', 'spider', 'moth', 'mammal', 'snail', 'plant', 'mouse', 'lizard', 'mosquito']",animal,0.005504895467311144,A earthworm is a type of <mask>,earthworm
3394,"['insect', 'ant', 'bee', 'bird', 'animal', 'fly', 'beetle', 'bug', 'mosquito', 'organism', 'flower', 'butterfly', 'pest', 'honey', 'drone', 'mammal', 'swarm', 'insects', 'hive', 'sting']",animal,0.01992543414235115,A bee is a type of <mask>,bee
3401,"['bird', 'rodent', 'crow', 'rabbit', 'rat', 'animal', 'fly', 'insect', 'pigeon', 'duck', 'chicken', 'owl', 'ant', 'cat', 'mole', 'dog', 'snake', 'mouse', 'horse', 'goose']",animal,0.022827977314591408,A coot is a type of <mask>,coot
3402,"['bird', 'mammal', 'animal', 'dinosaur', 'dog', 'insect', 'lizard', 'horse', 'elephant', 'fish', 'snake', 'creature', 'monkey', 'ape', 'cat', 'organism', 'whale', 'species', 'mammals', 'human']",animal,0.18885913491249084,A dinosaur is a type of <mask>,dinosaur
3403,"['dolphin', 'whale', 'mammal', 'fish', 'dolphins', 'shark', 'elephant', 'animal', 'bird', 'snake', 'dinosaur', 'cat', 'horse', 'turtle', 'frog', 'seal', 'Dolphin', 'dog', 'lizard', 'species']",animal,0.0019792986568063498,A river_dolphin is a type of <mask>,river_dolphin
3406,"['crow', 'bird', 'pigeon', 'hawk', 'chicken', 'raven', 'owl', 'crane', 'eagle', 'dove', 'cardinal', 'snake', 'goose', 'bee', 'turkey', 'hen', 'duck', 'cat', 'animal', 'birds']",animal,0.001645290874876082,A american_crow is a type of <mask>,american_crow
3410,"['horse', 'snake', 'bird', 'dog', 'deer', 'cat', 'goat', 'rabbit', 'lizard', 'chicken', 'cow', 'bull', 'fish', 'duck', 'pig', 'goose', 'squirrel', 'rodent', 'animal', 'elephant']",animal,0.008764996193349361,A billy is a type of <mask>,billy
3418,"['bear', 'wolf', 'cat', 'tiger', 'dog', 'deer', 'lion', 'mammal', 'cub', 'predator', 'snake', 'elephant', 'animal', 'monkey', 'squirrel', 'rabbit', 'bull', 'species', 'gorilla', 'fox']",animal,0.006114152725785971,A asiatic_black_bear is a type of <mask>,asiatic_black_bear
3419,"['cat', 'dog', 'snake', 'bird', 'lion', 'rabbit', 'tiger', 'wolf', 'elephant', 'monkey', 'bear', 'horse', 'deer', 'mammal', 'animal', 'shark', 'rodent', 'lizard', 'squirrel', 'bat']",animal,0.017681259661912918,A jackal is a type of <mask>,jackal
3421,"['bat', 'bats', 'bird', 'mammal', 'owl', 'rodent', 'insect', 'mosquito', 'hawk', 'moth', 'animal', 'fly', 'cricket', 'cat', 'squirrel', 'vampire', 'rabbit', 'mouse', '...', 'butterfly']",animal,0.0030956885311752558,A mouse_eared_bat is a type of <mask>,mouse_eared_bat
3423,"['color', 'cloud', 'colour', 'hair', 'light', 'grey', 'black', 'blue', 'brown', 'weather', 'bird', 'snow', 'white', 'animal', 'shade', 'skin', 'water', 'gray', 'green', 'red']",animal,0.012985258363187313,A grey is a type of <mask>,grey
3430,"['cat', 'dog', 'monkey', 'tiger', 'lion', 'wolf', 'animal', 'Jaguar', 'mammal', 'gorilla', 'bear', 'lizard', 'deer', 'bird', 'horse', 'canine', 'elephant', 'snake', 'ape', 'fox']",animal,0.017983224242925644,A jaguar is a type of <mask>,jaguar
3432,"['horse', 'dog', 'bull', 'pony', 'camel', 'cow', 'motorcycle', 'animal', 'elephant', 'donkey', 'cattle', 'bicycle', 'horses', 'saddle', 'buffalo', 'deer', 'bird', 'car', 'vehicle', 'Mustang']",animal,0.0035649880301207304,A bronco is a type of <mask>,bronco
3434,"['mammal', 'elephant', 'bird', 'monkey', 'lizard', 'snake', 'animal', 'frog', 'cat', 'rodent', 'butterfly', 'dinosaur', 'insect', 'python', 'spider', 'dog', 'gorilla', 'horse', 'ape', 'rabbit']",animal,0.0475393570959568,A platypus is a type of <mask>,platypus
3437,"['dog', 'canine', 'puppy', 'horse', 'cat', 'dogs', 'Labrador', 'Dog', 'animal', 'pet', 'breed', 'rabbit', 'pup', 'rat', 'rodent', 'boxer', 'toy', 'pony', 'bull', 'lab']",animal,0.0013926418032497168,A poodle is a type of <mask>,poodle
3438,"['snail', 'organism', 'worm', 'insect', 'spider', 'animal', 'fish', 'bacteria', 'bird', 'crab', 'slug', 'shrimp', 'beetle', 'bug', 'shell', 'clam', 'rodent', 'lizard', 'fungus', 'mammal']",animal,0.038253091275691986,A snail is a type of <mask>,snail
3439,"['dog', 'potato', 'fish', 'bird', 'snake', 'rabbit', 'chicken', 'fruit', 'rodent', 'pig', 'sausage', 'goat', 'cow', 'worm', 'cabbage', 'animal', 'horse', 'squirrel', 'meat', 'insect']",animal,0.013396008871495724,A chub is a type of <mask>,chub
3440,"['athlete', 'fighter', 'boxer', 'wrestler', 'player', 'horse', 'dog', 'person', 'soldier', 'footballer', 'human', 'animal', 'striker', 'football', 'man', 'warrior', 'sport', 'bull', 'weapon', 'superhero']",animal,0.010344947688281536,A boxer is a type of <mask>,boxer
3442,"['worm', 'snake', 'snail', 'fish', 'insect', 'bird', 'spider', 'lizard', 'rodent', 'clam', 'beetle', 'parasite', 'animal', 'dinosaur', 'coral', 'egg', 'bacteria', 'plant', 'fungus', 'ant']",animal,0.018419571220874786,A copepod is a type of <mask>,copepod
3444,"['doctor', 'medicine', 'drug', 'physician', 'cancer', 'dog', 'pharmacy', 'disease', 'psychiatrist', 'cat', 'veterinarian', 'marijuana', 'animal', 'person', 'fraud', 'computer', 'lawyer', 'scam', 'politician', 'horse']",animal,0.0080135902389884,A quack_quack is a type of <mask>,quack_quack
3447,"['animal', 'cattle', 'pig', 'cow', 'livestock', 'chicken', 'dog', 'meat', 'horse', 'mammal', 'sheep', 'bird', 'hog', 'poultry', 'beef', 'cat', 'pork', 'goat', 'steer', 'rabbit']",animal,0.18914443254470825,A hog is a type of <mask>,hog
3449,"['dog', 'puppy', 'cat', 'canine', 'monkey', 'rat', 'dogs', 'horse', 'rabbit', 'snake', 'animal', 'pup', 'fox', 'Dog', 'rodent', 'bull', 'boxer', 'Labrador', 'bird', '...']",animal,0.0011179138673469424,A shih_tzu is a type of <mask>,shih_tzu
3451,"['fish', 'lobster', 'crab', 'animal', 'bird', 'shrimp', 'meat', 'rodent', 'mammal', 'seafood', 'snail', 'shark', 'pig', 'clam', 'organism', 'chicken', 'shell', 'lizard', 'snake', 'food']",animal,0.06236453726887703,A lobster is a type of <mask>,lobster
3453,"['dog', 'wolf', 'cat', 'fox', 'bear', 'canine', 'horse', 'deer', 'animal', 'mammal', 'monkey', 'rodent', 'rabbit', 'cow', 'gorilla', 'snake', 'lizard', 'lion', 'camel', 'cattle']",animal,0.010812291875481606,A coypu is a type of <mask>,coypu
3454,"['bird', 'beetle', 'ant', 'flower', 'white', 'insect', 'mushroom', 'animal', 'cheese', 'deer', 'horse', 'snake', 'wheat', 'mosquito', 'dog', 'hair', 'fish', 'cow', 'butterfly', 'milk']",animal,0.0126303406432271,A large_white is a type of <mask>,large_white
3455,"['coral', 'fish', 'tree', 'plant', 'shark', 'fruit', 'volcano', 'algae', 'flower', 'mushroom', 'animal', 'bacteria', 'whale', 'bird', 'pineapple', 'snake', 'organism', 'water', 'snail', 'banana']",animal,0.01308692991733551,A anoa is a type of <mask>,anoa
3456,"['shrew', 'rodent', 'squirrel', 'snake', 'mammal', 'rat', 'mouse', 'ant', 'monkey', 'bat', 'mole', 'lizard', 'bird', 'spider', 'cat', 'animal', 'wolf', 'bear', 'insect', 'beetle']",animal,0.006978067569434643,A masked_shrew is a type of <mask>,masked_shrew
3457,"['ape', 'monkey', 'gorilla', 'elephant', 'human', 'mammal', 'animal', 'dog', 'dinosaur', 'bird', 'cat', 'man', 'primates', 'snake', 'species', 'tree', 'bear', 'humanoid', 'tiger', '...']",animal,0.01569710299372673,A great_ape is a type of <mask>,great_ape
3459,"['bird', 'snake', 'chicken', 'rodent', 'squirrel', 'rabbit', 'lizard', 'duck', 'crow', 'pigeon', 'hawk', 'monkey', 'animal', 'deer', 'frog', 'birds', 'rat', 'cat', 'mammal', 'goose']",animal,0.003120892681181431,A chickadee is a type of <mask>,chickadee
3461,"['jelly', 'fish', 'organism', 'coral', 'shrimp', 'shark', 'squid', 'animal', 'bacteria', 'worm', 'algae', 'clam', 'slime', 'insect', 'snail', 'crab', 'creature', 'water', 'snake', 'sea']",animal,0.005433734972029924,A jellyfish is a type of <mask>,jellyfish
3462,"['fish', 'shark', 'whale', 'animal', 'crab', 'shrimp', 'turtle', 'mammal', 'coral', 'dolphin', 'worm', 'snake', 'squid', 'organism', 'snail', 'sea', 'bird', 'clam', 'ocean', 'shell']",animal,0.051931850612163544,A cetacean is a type of <mask>,cetacean
3465,"['bear', 'deer', 'animal', 'mammal', 'cat', 'dog', 'wolf', 'rabbit', 'squirrel', 'cub', 'rodent', 'snake', 'seal', 'dinosaur', 'bull', 'bird', 'predator', 'elephant', 'fish', 'fox']",animal,0.04365134611725807,A ice_bear is a type of <mask>,ice_bear
3466,"['dinosaur', 'lizard', 'snake', 'horse', 'bird', 'shark', 'animal', 'elephant', 'mammal', 'fish', 'whale', 'dog', 'dinosaurs', 'turtle', 'ant', 'ape', 'frog', 'dolphin', 'spider', 'dragon']",animal,0.009977982379496098,A plesiosaur is a type of <mask>,plesiosaur
3467,"['rodent', 'rat', 'cat', 'rabbit', 'mouse', 'snake', 'deer', 'mole', 'squirrel', 'dog', 'lizard', 'mammal', 'fox', 'bird', 'bat', 'bear', 'wolf', 'animal', 'fish', 'shrew']",animal,0.004029331728816032,A muskrat is a type of <mask>,muskrat
3468,"['mouse', 'rodent', 'computer', 'mice', 'cat', 'rabbit', 'robot', 'toy', 'Mouse', '...', 'spider', 'rat', 'python', ':', 'mammal', 'bird', 'squirrel', 'snake', 'animal', 'insect']",animal,0.0013581628445535898,A new_world_mouse is a type of <mask>,new_world_mouse
3477,"['dog', 'canine', 'animal', 'pet', 'puppy', 'cat', 'horse', 'Labrador', 'breed', 'wolf', '...', 'shepherd', 'companion', 'bull', 'âĢ¦', 'dogs', 'boxer', 'pup', 'stray', 'rabbit']",animal,0.01730373688042164,A working_dog is a type of <mask>,working_dog
3482,"['lizard', 'snake', 'insect', 'dinosaur', 'beetle', 'worm', 'frog', 'spider', 'turtle', 'parasite', 'animal', 'fish', 'mammal', 'shark', 'dragon', 'bird', 'python', 'ant', 'rodent', 'alien']",animal,0.005854259245097637,A legless_lizard is a type of <mask>,legless_lizard
3487,"['snake', 'samurai', 'bird', 'horse', 'dog', 'monkey', 'cat', 'robot', 'weapon', 'sword', 'animal', 'turtle', 'dragon', 'lizard', 'dinosaur', 'gun', 'monster', 'ninja', 'beetle', 'tree']",animal,0.014189452864229679,A manakin is a type of <mask>,manakin
3488,"['snake', 'lizard', 'fish', 'turtle', 'shark', 'frog', 'mammal', 'dinosaur', 'animal', 'bird', 'dolphin', 'python', 'snakes', 'dog', 'monkey', 'whale', 'worm', 'spider', 'rodent', 'cat']",animal,0.014739749021828175,A crocodilian_reptile is a type of <mask>,crocodilian_reptile
3490,"['bird', 'snake', 'rodent', 'rabbit', 'deer', 'lizard', 'horse', 'squirrel', 'mosquito', 'insect', 'spider', 'rat', 'ant', 'dog', 'cat', 'dinosaur', 'snail', 'animal', 'chicken', 'mammal']",animal,0.01330159604549408,A roadrunner is a type of <mask>,roadrunner
3491,"['bird', 'lizard', 'fish', 'snake', 'frog', 'turtle', 'rodent', 'dinosaur', 'pigeon', 'chicken', 'duck', 'monkey', 'dolphin', 'worm', 'spider', 'butterfly', 'snail', 'pig', 'insect', 'animal']",animal,0.003886524122208357,A dodo is a type of <mask>,dodo
3492,"['dinosaur', 'lizard', 'horse', 'elephant', 'bird', 'snake', 'dog', 'mammal', 'animal', 'shark', 'whale', 'frog', 'dolphin', 'turtle', 'ape', 'fish', 'dinosaurs', 'cow', 'deer', 'monkey']",animal,0.008641022257506847,A stegosaur is a type of <mask>,stegosaur
3495,"['bird', 'lizard', 'worm', 'snake', 'spider', 'insect', 'mosquito', 'beetle', 'rodent', 'snail', 'dinosaur', 'mammal', 'fish', 'ant', 'monkey', 'animal', 'frog', 'turtle', 'shrimp', 'mole']",animal,0.01753668487071991,A proturan is a type of <mask>,proturan
3497,"['insect', 'ant', 'bug', 'fly', 'mosquito', 'pest', 'beetle', 'rodent', 'spider', 'insects', 'bee', 'moth', 'animal', 'cricket', 'mammal', 'bird', 'fungus', 'bat', 'Insect', 'ants']",animal,0.0011192560195922852,A gnat is a type of <mask>,gnat
3498,"['goose', 'bird', 'duck', 'chicken', 'pigeon', 'turkey', 'dove', 'rabbit', 'hawk', 'crow', 'horse', 'eagle', 'animal', 'crane', 'owl', 'deer', 'mammal', 'dinosaur', 'birds', 'hen']",animal,0.0009742288966663182,A blue_goose is a type of <mask>,blue_goose
3499,"['horse', 'tree', 'dog', 'elephant', 'cow', 'animal', 'camel', 'mountain', 'rock', 'bicycle', 'snake', 'cat', 'shoe', 'goat', 'flower', 'saddle', 'sheep', 'lizard', 'tent', 'motorcycle']",animal,0.015385090373456478,A lhasa is a type of <mask>,lhasa
3501,"['horse', 'camel', 'animal', 'deer', 'dog', 'snake', 'elephant', 'lizard', 'mammal', 'bull', 'cattle', 'lion', 'tiger', 'dinosaur', 'cat', 'goat', 'rabbit', 'African', 'wolf', 'buffalo']",animal,0.06909023970365524,A zebra is a type of <mask>,zebra
3503,"['rabbit', 'snake', 'bird', 'cat', 'dog', 'lizard', 'horse', 'squirrel', 'rodent', 'rat', 'deer', 'hawk', 'fox', 'snail', 'pigeon', 'mammal', 'mouse', 'chicken', 'spider', 'animal']",animal,0.005563007201999426,A flickertail is a type of <mask>,flickertail
3505,"['worm', 'fish', 'insect', 'snail', 'snake', 'beetle', 'slug', 'spider', 'bird', 'lizard', 'shrimp', 'crab', 'squid', 'clam', 'animal', 'coral', 'organism', 'dinosaur', 'bacteria', 'parasite']",animal,0.01686793938279152,A theropod is a type of <mask>,theropod
3507,"['horse', 'lizard', 'snake', 'deer', 'camel', 'dog', 'rabbit', 'tiger', 'python', 'dinosaur', 'elephant', 'goat', 'cattle', 'bull', 'mammal', 'cat', 'lion', 'animal', 'wolf', 'bird']",animal,0.011224641464650631,A grevys_zebra is a type of <mask>,grevys_zebra
3508,"['dog', 'sheep', 'canine', 'shepherd', 'breed', 'horse', 'cattle', 'wolf', 'puppy', 'dogs', 'cat', 'Labrador', 'bull', 'livestock', 'rabbit', 'German', 'Dog', 'animal', 'Australian', 'Shepherd']",animal,0.0012387885944917798,A shetland_sheepdog is a type of <mask>,shetland_sheepdog
3509,"['insect', 'worm', 'animal', 'fish', 'organism', 'bacteria', 'vegetable', 'plant', 'snake', 'snail', 'coral', 'mammal', 'beetle', 'lizard', 'algae', 'bug', 'crab', 'frog', 'shrimp', 'bird']",animal,0.10580868273973465,A invertebrate is a type of <mask>,invertebrate
3512,"['cat', 'lion', 'tiger', 'dog', 'deer', 'wolf', 'camel', 'Leopard', 'elephant', 'animal', 'horse', 'fox', 'mammal', 'cats', 'bear', 'predator', 'monkey', 'cub', 'canine', 'lizard']",animal,0.007184389512985945,A snow_leopard is a type of <mask>,snow_leopard
3514,"['turtle', 'snake', 'lizard', 'snail', 'fish', 'turtles', 'shark', 'bird', 'frog', 'shell', 'shrimp', 'mammal', 'dolphin', 'dinosaur', 'crab', 'animal', 'lobster', 'python', 'rodent', 'Turtle']",animal,0.0016610658494755626,A musk_turtle is a type of <mask>,musk_turtle
3520,"['snake', 'lizard', 'insect', 'python', 'snakes', 'predator', 'spider', 'animal', 'shark', 'bird', 'serpent', 'mosquito', 'dinosaur', 'mammal', 'beetle', 'venom', 'frog', 'fish', 'rodent', 'dragon']",animal,0.004364717751741409,A venomous_lizard is a type of <mask>,venomous_lizard
3521,"['horse', 'animal', 'farmer', 'bird', 'man', 'dog', 'ant', 'hunter', 'worker', 'deer', 'human', 'slave', 'person', 'monkey', 'insect', 'cow', 'camel', 'crane', 'bee', 'cat']",animal,0.05135691165924072,A harvestman is a type of <mask>,harvestman
3522,"['owl', 'bird', 'crow', 'hawk', 'bat', 'squirrel', 'pigeon', 'eagle', 'Owl', 'rabbit', 'rodent', 'mammal', 'turkey', 'raven', 'cat', 'ow', 'mouse', 'animal', 'moth', 'duck']",animal,0.0016902234638109803,A little_owl is a type of <mask>,little_owl
3527,"['clam', 'shrimp', 'snail', 'shell', 'crab', 'lobster', 'coral', 'fish', 'shark', 'egg', 'mole', 'turtle', 'jelly', 'animal', 'mushroom', 'squid', 'organism', 'worm', 'snake', 'algae']",animal,0.0028764933813363314,A soft_shell_clam is a type of <mask>,soft_shell_clam
3531,"['fish', 'rock', 'water', 'river', 'iceberg', 'mud', 'turtle', 'coral', 'weed', 'lake', 'grass', 'shark', 'wave', 'dolphin', 'submarine', 'snail', 'animal', 'algae', 'snake', 'trout']",animal,0.009107677266001701,A rudd is a type of <mask>,rudd
3534,"['fish', 'algae', 'bacteria', 'worm', 'parasite', 'insect', 'snake', 'shark', 'organism', 'fungus', 'frog', 'plant', 'snail', 'shrimp', 'coral', 'mosquito', 'beetle', 'animal', 'crab', 'spider']",animal,0.009586498141288757,A medicinal_leech is a type of <mask>,medicinal_leech
3535,"['fish', 'insect', 'snake', 'bird', 'tree', 'weed', 'boat', 'water', 'worm', 'car', 'beetle', 'wood', 'animal', 'spider', 'shark', 'flower', 'rock', 'mosquito', 'chicken', 'cheese']",animal,0.006683178711682558,A ormer is a type of <mask>,ormer
3536,"['a', 'food', 'seed', 'tree', 'paper', 'cheese', 'animal', 'protein', 'vegetable', '</s>', 'onion', 'sausage', 'compound', 'insect', '.', 'flower', 'the', 'string', 'rice', 'vegetation']",animal,0.00699977483600378,A apar is a type of <mask>,apar
3538,"['boat', 'bird', 'horse', 'dog', 'weapon', 'gun', 'canoe', 'snake', 'ship', 'arrow', 'missile', 'knife', 'animal', 'aircraft', 'fish', 'sword', 'cat', 'submarine', 'vehicle', 'paddle']",animal,0.01574980467557907,A swift is a type of <mask>,swift
3539,"['bird', 'fish', 'duck', 'turtle', 'birds', 'dolphin', 'gull', 'butterfly', 'pigeon', 'whale', 'mammal', 'animal', '</s>', 'snake', 'shark', 'eagle', 'owl', 'species', 'prey', 'goose']",animal,0.002812841674312949,A pelagic_bird is a type of <mask>,pelagic_bird
3540,"['frog', 'snake', 'mouth', 'insect', 'fish', 'mosquito', 'worm', 'rodent', 'animal', 'penis', 'lizard', 'parasite', 'bug', 'beetle', 'bird', 'anus', 'spider', 'tree', 'organ', 'bacteria']",animal,0.008085646666586399,A frogmouth is a type of <mask>,frogmouth
3541,"['fish', 'bird', 'rice', 'fruit', 'snake', 'tree', 'banana', 'cow', 'animal', 'coconut', 'dog', 'flower', 'monkey', 'cat', 'goat', 'elephant', 'turtle', 'horse', 'chicken', 'peanut']",animal,0.01297443825751543,A puku is a type of <mask>,puku
3542,"['bird', 'pigeon', 'hawk', 'crow', 'owl', 'rabbit', 'dove', 'rodent', 'squirrel', 'butterfly', 'chicken', 'goose', 'insect', 'bat', 'mouse', 'duck', 'fly', 'animal', 'drone', 'mammal']",animal,0.005422400776296854,A petrel is a type of <mask>,petrel
3544,"['bird', 'gull', 'pigeon', 'owl', 'crow', 'eagle', 'goose', 'hawk', 'duck', 'dove', 'birds', 'turkey', 'animal', 'butterfly', 'chicken', 'raven', 'fish', 'cardinal', 'crane', 'swallow']",animal,0.0032739851158112288,A laughing_gull is a type of <mask>,laughing_gull
3545,"['horse', 'pony', 'dog', 'donkey', 'animal', 'cattle', 'cow', 'livestock', 'camel', 'bull', 'sheep', 'horses', 'goat', 'pig', 'elephant', 'cat', 'Horse', 'unicorn', 'breed', 'chicken']",animal,0.009161965921521187,A cow_pony is a type of <mask>,cow_pony
3548,"['snake', 'bird', 'tree', 'deer', 'ant', 'insect', 'lizard', 'rodent', 'plant', 'spider', 'frog', 'squirrel', 'rabbit', 'butterfly', 'weed', 'beetle', 'cat', 'animal', 'mammal', 'bee']",animal,0.009120194241404533,A creeper is a type of <mask>,creeper
3550,"['duck', 'ducks', 'bird', 'goose', 'chicken', 'fish', 'dove', 'turtle', 'rabbit', 'dolphin', 'deer', 'Duck', '...', 'frog', '</s>', 'animal', 'pigeon', 'birds', 'seal', 'water']",animal,0.0003372371138539165,A ruddy_duck is a type of <mask>,ruddy_duck
3552,"['bird', 'cat', 'rodent', 'snake', 'mouse', 'lizard', 'rat', 'chicken', 'monkey', 'rabbit', 'frog', 'squirrel', 'animal', 'mammal', 'duck', 'tiger', 'turtle', 'spider', 'deer', 'cricket']",animal,0.00924440287053585,A meerkat is a type of <mask>,meerkat
3553,"['mammal', 'snake', 'cat', 'rodent', 'dog', 'dinosaur', 'bear', 'tiger', 'lizard', 'animal', 'bird', 'squirrel', 'frog', 'elephant', 'wolf', 'spider', 'bat', 'deer', 'mouse', 'monkey']",animal,0.02031666971743107,A two_toed_sloth is a type of <mask>,two_toed_sloth
3555,"['mosquito', 'insect', 'fish', 'beetle', 'fly', 'bug', 'shark', 'shrimp', 'parasite', 'snail', 'spider', 'worm', 'ant', 'frog', 'lizard', 'snake', 'squid', 'larvae', 'bird', 'animal']",animal,0.00405194703489542,A mosquitofish is a type of <mask>,mosquitofish
3556,"['animal', 'creature', 'monster', 'insect', 'organism', 'beast', 'predator', 'bird', 'person', 'dog', 'demon', 'dinosaur', 'human', 'alien', 'humanoid', 'fish', 'mammal', 'rodent', 'lizard', 'being']",animal,0.35280871391296387,A monster is a type of <mask>,monster
3558,"['dog', 'canine', 'animal', 'pet', '...', 'cat', 'robot', 'puppy', 'âĢ¦', 'surveillance', 'alert', 'service', 'trained', 'breed', '...', 'test', 'toy', ':', 'âĢĶ', 'monitor']",animal,0.03574291989207268,A seizure_alert_dog is a type of <mask>,seizure_alert_dog
3564,"['dog', 'horse', 'wolf', 'cat', 'rabbit', 'fox', 'canine', 'deer', 'rat', 'dogs', 'puppy', 'Dog', 'boxer', 'bull', 'animal', 'Labrador', 'sheep', 'breed', 'rodent', 'shepherd']",animal,0.0009744049166329205,A foxhound is a type of <mask>,foxhound
3566,"['deer', 'horse', 'animal', 'cattle', 'cow', 'wolf', 'mammal', 'elephant', 'sheep', 'camel', 'dog', 'goat', 'bull', 'bear', 'cat', 'livestock', 'rabbit', 'lion', 'buffalo', 'ant']",animal,0.050497688353061676,A elk is a type of <mask>,elk
3570,"['rodent', 'dog', 'rabbit', 'rat', 'cat', 'squirrel', 'mouse', 'fox', 'lizard', 'deer', 'wolf', 'ant', 'mammal', 'bird', 'mole', 'bat', 'snake', 'spider', 'animal', 'canine']",animal,0.006138409022241831,A ferret_badger is a type of <mask>,ferret_badger
3572,"['lizard', 'snake', 'insect', 'beetle', 'spider', 'bird', 'rodent', 'fish', 'turtle', 'dinosaur', 'mammal', 'ant', 'shark', 'mosquito', 'snail', 'worm', 'mole', 'animal', 'shrimp', 'frog']",animal,0.0016183637781068683,A sand_lizard is a type of <mask>,sand_lizard
3578,"['cat', 'bear', 'lion', 'snake', 'elephant', 'lizard', 'monkey', 'dog', 'animal', 'mammal', 'gorilla', 'rabbit', 'tiger', 'rodent', 'seal', 'kitten', 'bat', 'ape', 'goat', 'rat']",animal,0.03757425770163536,A koala is a type of <mask>,koala
3585,"['deer', 'rabbit', 'wolf', 'animal', 'horse', 'mammal', 'buck', 'cow', 'goat', 'sheep', 'dog', 'game', 'cattle', 'bear', 'Deer', 'livestock', 'mouse', 'buffalo', 'bird', 'fox']",animal,0.005307219922542572,A roe_deer is a type of <mask>,roe_deer
