,question,label
47952,nanjing is part of main,No
47953,machine is usually used for dreams,No
47954,ranch house is usually used for finding way,No
47955,malpighian body is part of focal infection,No
47956,curiousity causes desire of sleep at night,No
47957,preamble is part of playground,No
47958,teaching computer sometimes has a property of relaxing,No
47959,flash is usually used for hiding truth,No
47960,fluoride toothpaste is usually located at jar,No
47961,person desires kiss each other,No
47962,write letter has a prerequisite of schedule interview,No
47963,match is usually used for killing,No
47964,sign contract has a prerequisite of have opponent,No
47965,displease usually causes gaining money,No
47966,quito is part of nut pine,No
47967,soap usually recieves an action of written,No
47968,lack is distinct from straight,No
47969,drawing room is usually located at bank,No
47970,bringing in verdict has a prerequisite of read carefully,No
47971,typing usually causes change in leadership,No
47972,record entails freeze,No
47973,have conversation has a last subevent of debug,No
47974,gathering of old friends causes desire of go see play,No
47975,vodka is usually located at purse,No
47976,stay in bed has a prerequisite of learn for,No
47977,friuli venezia giulia is part of guided missile,No
47978,front is the opposite of original,No
47979,little sioux river is part of electro acoustic transducer,No
47980,work has a first subevent of born,No
47981,have food has a prerequisite of exercise,No
47982,cafe is usually used for social occasions,No
47983,foot is distinct from twice,No
47984,soccer field is usually used for getting tips,No
47985,program is created by gunsmith,No
47986,stove has a property of misleading,No
47987,drive car has a subevent of kneel,No
47988,sculptures is usually located at ukraine,No
47989,bodywork is part of revolutionary calendar,No
47990,ice cream is usually located at market,No
47991,honesty is part of russia,No
47992,sleep is motivated by a goal of like mental challenge,No
47993,chew food has a last subevent of inquire about travel concerns,No
47994,talk with far away has a prerequisite of fall in love,No
47995,never is the opposite of immortality,No
47996,sentences usually recieves an action of painted,No
47997,united states military academy is part of italy,No
47998,being at concert causes desire of do housework,No
47999,floor is the opposite of relevant,No
48000,furniture is usually located at house,No
48001,overflow is usually used for leaving garden,No
48002,read to children has a last subevent of get up,No
48003,spark usually causes joy,No
48004,wait on tables has a prerequisite of put cookie in mouth,No
48005,handle is part of fuel system,No
48006,sermons is usually located at orchard,No
48007,washing car usually causes tips,No
48008,strengthen is the opposite of offensive,No
48009,oxygen is created by group of people,No
48010,running after ball has a prerequisite of patient,No
48011,read newspaper has a prerequisite of speak clearly,No
48012,have epileptic fit has a subevent of listen to sales pitch,No
48013,examining thing is usually used for cut toenails,No
48014,kansas is part of sternum,No
48015,decide entails listen,No
48016,unravel entails consume,No
48017,council is usually used for picking up women,No
48018,condenser is part of philippine peso,No
48019,court is usually used for fun,No
48020,discovering truth has a subevent of paying money,No
48021,drug is capable of miss appointments,No
48022,information is usually located at closet,No
48023,knob is usually used for fasten,No
48024,radial vein is part of ship,No
48025,percussion instrument is usually used for purify,No
48026,stock is part of gable roof,No
48027,ring is usually used for storing clothes,No
48028,radicle is part of bicycle,No
48029,file is usually used for produce television program,No
48030,occipitomastoid suture is part of nut and bolt,No
48031,god is capable of study for test,No
48032,resting has a subevent of catch baseball,No
48033,diamond is usually located at guitar,No
48034,weld entails remember,No
48035,detectable is the opposite of unimpressive,No
48036,bottom is the opposite of concrete interface,No
48037,madagascar is part of cardiopulmonary resuscitation,No
48038,spinal fluid is part of meteor shower,No
48039,ctene is part of grapnel,No
48040,cogitating has a prerequisite of listen,No
48041,playing darts has a property of adaptable,No
48042,ohio is part of roof,No
48043,parafovea is part of minnesota,No
48044,being judge causes desire of forgive,No
48045,storey is usually located at front door,No
48046,tarsal is part of bolivia,No
48047,shoe is usually located at container,No
48048,insects is usually located at major city,No
48049,jewish calendar month is part of saudi arabia,No
48050,broadcast studio is usually located at desk,No
48051,tables is usually located at cupboard,No
48052,five and ten store is usually located at office,No
48053,posting message usually causes laughter,No
48054,scoring homer has a subevent of vacuum,No
48055,garbage usually recieves an action of filled with helium,No
48056,kelp is usually located at gun store,No
48057,use television has a subevent of sharp,No
48058,farting has a subevent of play song,No
48059,docks is capable of page employee,No
48060,twin is part of alaska,No
48061,office equipment is usually located at old folks home,No
48062,fort myers is part of letter,No
48063,neosho is part of sector,No
48064,fixing computer usually causes joy,No
48065,town is usually located at tool box,No
48066,canned goods is usually located at village,No
48067,agenda is usually located at plate,No
48068,lexical entry is part of black raspberry,No
48069,play baseball has a subevent of cut ribbon,No
48070,round is the opposite of free,No
48071,puddle of water is usually located at desk drawer,No
48072,antenna is part of sao tome and principe,No
48073,shoulder is part of kei apple,No
48074,present is usually located at fridge,No
48075,big dipper is part of carpet beater,No
48076,sweating causes desire of read letter,No
48077,getting wet usually causes contagious laughter,No
48078,entertaining has a subevent of sit on sofa,No
48079,tickling usually causes mistakes,No
48080,machine is usually used for determining how strong,No
48081,play piano has a prerequisite of have money,No
48082,high gear is part of north america,No
48083,cairo is part of urinary tract,No
48084,anemone is usually located at museum,No
48085,machine is usually used for playing to make music,No
48086,thinking is usually used for getting into shape,No
48087,lawnmowers is usually located at dentist,No
48088,war is defined as plural form of mutt,No
48089,crumbs is usually located at at hotel,No
48090,explosive is usually used for preparing for winter,No
48091,telephone line is usually used for hitting ball,No
48092,gallon is part of rome,No
48093,lying is usually used for keep camera steady,No
48094,general store is usually located at suburbs,No
48095,phase is part of arrow,No
48096,heat source is usually located at library,No
48097,bolzano is part of solar system,No
48098,vendors is usually located at music store,No
48099,big endian is the opposite of defense,No
48100,letter is usually used for exchanging information,No
48101,giving gift usually causes make mistake,No
48102,peanut usually recieves an action of punched,No
48103,attending class usually causes unhappiness,No
48104,restaurant bill is usually used for education,No
48105,buy christmas presents has a prerequisite of get matches,No
48106,transfer entails pad,No
48107,biliary ductule is part of coco plum,No
48108,saint lucia is part of car,No
48109,food store is usually used for protect eyeglasses,No
48110,believer is usually located at watch store,No
48111,move is the opposite of inclusion,No
48112,evil is the opposite of popular,No
48113,fen is part of gun,No
48114,read news has a prerequisite of have seeds to plant,No
48115,sky is usually located at web,No
48116,leader is capable of listen story,No
48117,all cars has knowledge,No
48118,terrorism causes desire of swim,No
48119,spite is usually located at sock drawer,No
48120,watching movie usually causes sleep,No
48121,magnet is usually located at class,No
48122,burnt skin has a property of small,No
48123,incubation is part of surface,No
48124,losing consciousness usually causes sleep,No
48125,daughter is the opposite of haves,No
48126,get fit has a subevent of embarrassment,No
48127,driveway is usually located at jewelry store,No
48128,write story has a prerequisite of artist,No
48129,supermarket is usually used for making music,No
48130,ice is usually used for work,No
48131,machine gun is usually used for testing,No
48132,finding information has a subevent of make wonderous,No
48133,snoring has a subevent of shoot,No
48134,candle is capable of measure weights of objects,No
48135,canvas is usually used for winning,No
48136,respiratory system is part of connecticut,No
48137,book has doors,No
48138,roof is part of pneumatic tire,No
48139,machine is usually used for cripple,No
48140,using computer has a subevent of spend money,No
48141,going to concert is usually used for hold groceries,No
48142,self adhesive label is usually located at wedding,No
48143,shoes is usually used for conducting electricity,No
48144,forklift is usually used for cleaning,No
48145,socialize has a prerequisite of get car,No
48146,hallway is usually used for lying before judge,No
48147,unhealthy is the opposite of descendant,No
48148,media lab is part of sao tome and principe,No
48149,niobrara is part of department of interior,No
48150,running out of steam usually causes order,No
48151,romania is part of inner ear,No
48152,most paper usually recieves an action of born,No
48153,getting physical activity is usually used for watching again,No
48154,flower girls is usually located at closet,No
48155,bowling ball is part of canada,No
48156,dressing nice usually causes teacher learns,No
48157,san fernando valley is part of iberian peninsula,No
48158,styloid process is part of eclipse,No
48159,making bread has a subevent of get certificate,No
48160,april fools is part of bible,No
48161,copulating usually causes call on phone,No
48162,ice crystal is part of prussia,No
48163,tripoli is part of watering place,No
48164,pinecone is part of harness,No
48165,ionosphere is part of new mexico,No
48166,stay healthy has a subevent of pack stuff,No
48167,have heart attack has a subevent of falling asleep,No
48168,send e mail has a subevent of snorting,No
48169,hindbrain is part of boot,No
48170,transcaucasia is part of kyrgyzstan,No
48171,kuwait is part of germany,No
48172,nitrous oxide gas is usually located at backseat of car,No
48173,owning boat causes desire of have rest,No
48174,business has a property of stiff,No
48175,thanking usually causes being tired,No
48176,get in shape has a prerequisite of not commit crime,No
48177,projectile is usually located at toy store,No
48178,are is part of cambodia,No
48179,divorced is the opposite of sister,No
48180,washing hands has a prerequisite of get job at restaurant,No
48181,leftovers is usually located at cobbler's shop,No
48182,llano estacado is part of endoskeleton,No
48183,being bored causes desire of punch,No
48184,asama is part of brain,No
48185,run has a prerequisite of clean up,No
48186,getting exercise usually causes happiness,No
48187,talking to has a subevent of breathe hard,No
48188,advancing into battle is usually used for datum,No
48189,signing contract has a prerequisite of have money,No
48190,doing exercises usually causes injuries,No
48191,satellite receiver is part of production,No
48192,orchestra pit is usually used for cutting,No
48193,jacket is part of pontoon bridge,No
48194,grocery shop has a prerequisite of go to bed,No
48195,stop standing in has a prerequisite of subscribe to magazine,No
48196,car is usually located at persons home,No
48197,person desires happy,No
48198,flood tide is the opposite of death,No
48199,open gift has a prerequisite of go to lake,No
48200,mat is usually used for buy things with,No
48201,stay fit has a prerequisite of tuning in station,No
48202,gulf of tehuantepec is part of spinal cord,No
48203,cars is usually located at car,No
48204,shoes has wide sleeves,No
48205,farm animals is usually located at frozen tundra,No
48206,buy house has a last subevent of take shower,No
48207,diving usually causes pain,No
48208,reading magazine is usually used for diving,No
48209,babylonia is part of dispatch,No
48210,furnace is capable of bottle wine,No
48211,thorax is part of throat,No
48212,viti levu is part of kilovolt ampere,No
48213,stop car has a prerequisite of have paints,No
48214,picardie is part of june,No
48215,seeing movie has a subevent of exercise,No
48216,glass is usually used for shopping,No
48217,george town is part of penis,No
48218,potato is usually located at porch,No
48219,bathroom is usually used for relax,No
48220,right is the opposite of cease,No
48221,people who scuba dive is usually located at library,No
48222,simplicity is the opposite of soft,No
48223,visiting museum has a subevent of read,No
48224,commit murder has a prerequisite of go to movie,No
48225,make shopping list has a prerequisite of concentration,No
48226,potato is usually located at garage,No
48227,committing perjury usually causes sore muscles,No
48228,coins is usually located at pocket,No
48229,walk around lake has a prerequisite of courage,No
48230,germany is part of colony,No
48231,prove physical endurance has a prerequisite of newspaper,No
48232,timbuktu is part of zodiac,No
48233,bagpipes is usually located at office,No
48234,shelf is part of spain,No
48235,indian summer is part of iran,No
48236,sock is capable of seed field,No
48237,money is usually used for relaxation,No
48238,maximum security is the opposite of daughter,No
48239,green gland is part of puerto rico,No
48240,intestine is part of treading water,No
48241,harpsichord is usually used for singing,No
48242,grand teton is part of torso,No
48243,jewelry is usually located at railyard,No
48244,taking course has a prerequisite of visit travel agent,No
48245,have checkup has a prerequisite of marriage,No
48246,water is capable of borrow money from parents,No
48247,committing perjury is usually used for kill,No
48248,acoustic ceiling is usually used for having fun,No
48249,actress is capable of fear open spaces,No
48250,planets has a property of allergic to poison ivy,No
48251,people is capable of clean carpets,No
48252,humans has four strings,No
48253,buying presents for others has a subevent of get hurt,No
48254,laconia is part of eubacteria,No
48255,shunt is part of human body,No
48256,picovolt is part of growth,No
48257,okinawa is part of russia,No
48258,friends causes desire of impanel jury,No
48259,getting warm has a subevent of wild ride,No
48260,article in newspaper is usually used for number kata,No
48261,create art is motivated by a goal of see what,No
48262,ciudad juarez is part of italy,No
48263,pittsburgh is part of fiberscope,No
48264,indonesia is part of partial veil,No
48265,car is usually located at garage,No
48266,machine is usually used for washing up in,No
48267,read magazine has a prerequisite of light match,No
48268,chess boards has pages,No
48269,hairbrush is usually used for living in,No
48270,pretend has a subevent of showering,No
48271,sun is usually used for enjoying music,No
48272,mike has a property of square,No
48273,receiving degree usually causes losing money,No
48274,highway is usually located at office,No
48275,carpeting is usually used for entertainment,No
48276,follow is distinct from war,No
48277,ruhr is part of atom,No
48278,credit card wallet is usually located at grocery store,No
48279,having fun has a subevent of feel happy,No
48280,having shower usually causes debt,No
48281,capacitor is part of screw,No
48282,driving has a subevent of being entertained,No
48283,do housework has a prerequisite of find team,No
48284,pub is usually used for seeing performers,No
48285,thin is the opposite of uh uh,No
48286,baseball stadium is usually used for sex,No
48287,getting in shape usually causes making flame,No
48288,dust is usually located at store,No
48289,testis is part of corolla,No
48290,apple tree is usually located at planetarium,No
48291,getting clean usually causes one to drunk,No
48292,seeing band is usually used for commiting suicide,No
48293,pretending has a subevent of tear wrapping paper,No
48294,blowfish is usually located at hole in ground,No
48295,improving image is usually used for birthday parties,No
48296,dancing usually causes laugh,No
48297,north america is part of peru,No
48298,gun is usually used for granting personal space,No
48299,boiling water has a property of silly,No
48300,taking course is usually used for drawing,No
48301,net is usually used for hunting,No
48302,stuffed animal is usually located at water,No
48303,viewing video usually causes you'll make music,No
48304,sick has a subevent of hold cards,No
48305,reading newspaper has a prerequisite of knew how to sew,No
48306,fingers has four wheels,No
48307,wrestle has a prerequisite of break eggs,No
48308,changing society has a subevent of learn,No
48309,garden cress is part of nevada,No
48310,watch musician perform has a prerequisite of practice,No
48311,sleeve is part of lymphatic system,No
48312,west country is part of california,No
48313,brick is usually used for see farther,No
48314,students is usually located at shelf,No
48315,teacher is capable of cross roads,No
48316,dill seed is part of barbados,No
48317,glass is part of pair of trousers,No
48318,machine is usually used for preparing for testing,No
48319,sheets is capable of torture,No
48320,use calculator has a subevent of stopping to think,No
48321,learn about subject is motivated by a goal of better then,No
48322,crisphead lettuce is part of wyoming,No
48323,poison ivy is capable of act independently,No
48324,see particular program has a prerequisite of memorize,No
48325,petersburg is part of campania,No
48326,stacking chairs is usually located at synagogue,No
48327,new year's eve is part of italy,No
48328,umbo is part of french door,No
48329,teacher desires new toys,No
48330,gaining more land is usually used for erase pencil marks,No
48331,subway station is usually located at park,No
48332,buy has a prerequisite of study for test,No
48333,nile is part of rome,No
48334,siberia is part of month,No
48335,saale is part of switzerland,No
48336,buffalo is part of united states,No
48337,deciduous is the opposite of plural,No
48338,ruby has a property of hard,No
48339,waging war has a subevent of fall asleep,No
48340,writing letter has a prerequisite of make money,No
48341,planes is capable of cup chin,No
48342,general ledger is usually used for making investment,No
48343,person is capable of hit target,No
48344,water ski entails approve,No
48345,clippers is usually located at movies,No
48346,machine is usually used for dig holes,No
48347,sign contract has a subevent of interpret dream,No
48348,television stations is capable of swim,No
48349,grill is usually used for strenghtening muscles,No
48350,watching musician perform has a subevent of scribble notes on paper,No
48351,viewing film at home has a prerequisite of get lawyers,No
48352,stomach is part of department of defense,No
48353,camera lucida is part of spain,No
48354,get clean has a prerequisite of making date,No
48355,vacuum is usually located at supermarket,No
48356,write letter has a prerequisite of get money,No
48357,needing to go somewhere causes desire of take final exams,No
48358,bagel shop is usually located at garage,No
48359,listen has a subevent of buy things,No
48360,cape trafalgar is part of checkerboard,No
48361,get physical activity has a prerequisite of kick ball,No
48362,procreating usually causes victory,No
48363,paint house has a subevent of acidation of soil,No
48364,start fire is motivated by a goal of healthy,No
48365,improve image has a prerequisite of go to sleep,No
48366,kill has a last subevent of rinse off,No
48367,animate is the opposite of compulsory,No
48368,el misti is part of oklahoma,No
48369,sea is usually used for christmas,No
48370,underestimate is the opposite of upbeat,No
48371,lighting fire has a prerequisite of buy ticket to event,No
48372,being bored causes desire of have fun,No
48373,thread is usually used for learning,No
48374,bicycle is usually used for grinding,No
48375,learn language has a prerequisite of money,No
48376,flirting usually causes get present,No
48377,driving car has a subevent of ante up,No
48378,oman is part of new york,No
48379,shelf is usually used for entertainment,No
48380,cubicle is usually located at theater,No
48381,boots usually recieves an action of squeezed,No
48382,condom is usually located at lobby,No
48383,sound law is part of united states,No
48384,craton is part of basidium,No
48385,confusion is usually located at bus stop,No
48386,oran is part of chuck,No
48387,wilkes land is part of ounce,No
48388,stapler is usually used for play tape,No
48389,hiking has a subevent of put stamp on,No
48390,make shopping list has a prerequisite of have cigarette,No
48391,tongue is part of stringed instrument,No
48392,engineers is capable of box belongings,No
48393,dirt causes desire of thank,No
48394,restaurant storage area is usually used for warmth,No
48395,passing class has a subevent of sitting down,No
48396,metaphase is part of hundredweight,No
48397,going jogging is usually used for tickle,No
48398,internet is usually used for have warm towels,No
48399,radio spectrum is part of tidewater,No
48400,literature is usually used for students,No
48401,lacrimal sac is part of rand,No
48402,electromagnet is part of babylon,No
48403,yardarm is part of ecuador,No
48404,lobito is part of department of defense,No
48405,account book is usually used for trimming beard,No
48406,sarajevo is part of somesthesia,No
48407,lancashire is part of mumps,No
48408,digital arteries is part of old testament,No
48409,concierge is usually located at bowling alley,No
48410,apply for job has a prerequisite of turn on water,No
48411,large food store is usually used for make foods sweet,No
48412,appointment book is usually located at restaurant,No
48413,go on vacation has a subevent of riding unicycle,No
48414,farmer is capable of sting,No
48415,science is capable of cry loudly,No
48416,external is the opposite of few,No
48417,praying has a subevent of accident,No
48418,going to bed usually causes frustration,No
48419,holiday shop has a prerequisite of go to theatre,No
48420,cable is usually located at china,No
48421,killing usually causes lung disease,No
48422,pain causes desire of memorize,No
48423,person desires play with toys,No
48424,test car has a prerequisite of use water,No
48425,many basketball players has a property of red,No
48426,surfing net has a prerequisite of know about safe sex,No
48427,maintain muscle strength has a subevent of lose,No
48428,loom is usually used for measure weight,No
48429,learning language usually causes being wet,No
48430,going to concert is usually used for make phone call,No
48431,learn new has a prerequisite of digging hole,No
48432,matrix is part of pacific,No
48433,pocket sized notebook is usually used for fun,No
48434,philanthropy is the opposite of positive,No
48435,most doors has pay taxes,No
48436,watch film has a prerequisite of stretch first,No
48437,computers is capable of guard house,No
48438,uncle is usually located at books,No
48439,centime is part of sunda islands,No
48440,cooling off has a subevent of close eyes,No
48441,ala is part of platoon,No
48442,federal protective service is part of cenozoic,No
48443,air force research laboratory is part of toe,No
48444,going for haircut usually causes get fat,No
48445,food is usually located at rest area,No
48446,bend is part of asia,No
48447,stay fit is motivated by a goal of need calcium,No
48448,pumpkins has a property of bitter,No
48449,police officer is usually located at school,No
48450,walking has a prerequisite of press buttons,No
48451,musculus articularis cubiti is part of united states,No
48452,test equipment is usually located at henhouse,No
48453,fiddle has a prerequisite of visit art gallery,No
48454,economic theory is part of pubes,No
48455,running out of steam usually causes friendship,No
48456,go outside for evening has a prerequisite of have opponent,No
48457,political ideology has a property of dangerous,No
48458,snakes has a property of inevitable,No
48459,nanda devi is part of kurdistan,No
48460,arrow is usually used for furnish home,No
48461,archaeology is usually used for dump,No
48462,machine is usually used for sharpening pencils,No
48463,defense information systems agency is part of grapefruit,No
48464,viewing video usually causes cry,No
48465,age usually causes heat,No
48466,water is usually located at apartment building,No
48467,box is part of problem,No
48468,cooking meal is usually used for relaxing,No
48469,fruits has a property of round,No
48470,briefcase is usually used for contact,No
48471,pencil is usually located at city,No
48472,reproduce has a first subevent of open envelope,No
48473,reports is defined as pursuit of truth,No
48474,sao tome and principe is part of united states,No
48475,babies is capable of smell badly,No
48476,matrix is part of arizona,No
48477,turret is part of ball,No
48478,desk tray is usually used for cars,No
48479,staying in bed is usually used for removing dirt from body,No
48480,cape verde islands is part of communication system,No
48481,tirich mir is part of ear,No
48482,moving slowly is capable of wash itself,No
48483,lewiston is part of inner hebrides,No
48484,hot table is usually located at cork board,No
48485,killing has a subevent of read magazine,No
48486,fillet is part of poland,No
48487,buy has a prerequisite of use computer,No
48488,duvets is capable of rise in morning,No
48489,opening gift is usually used for expressing feeling,No
48490,asthenosphere is part of albania,No
48491,respectful is the opposite of impatience,No
48492,thermostat is part of bedstead,No
48493,album is usually used for tooting,No
48494,achaea is part of narration,No
48495,keyboard is part of israel,No
48496,hospital is usually used for investing in commercial development,No
48497,hebei is part of shirt,No
48498,animal is capable of thank host,No
48499,swimming pool is usually located at house,No
48500,score entails disappoint,No
48501,balkan country is part of missouri,No
48502,brain is usually used for holding sardines,No
48503,bring is the opposite of following,No
48504,die has a prerequisite of lots of studying,No
48505,beer is usually located at demonstration,No
48506,pontus is part of wall,No
48507,having asthma attack usually causes writers cramp,No
48508,wall is part of book,No
48509,changing society has a subevent of yell,No
48510,remembering phone number usually causes death,No
48511,meuse is part of andes,No
48512,triangle is usually located at basement,No
48513,child is capable of create,No
48514,liberals has a property of curious,No
48515,upholstery is part of winter crookneck,No
48516,rapid is part of shoe,No
48517,footlight is part of british imperial system,No
48518,natural gas has open marriages,No
48519,reproducing is usually used for moving people,No
48520,sleep has a subevent of kneel,No
48521,brake cylinder is part of hawaii,No
48522,finding information has a subevent of produce goods,No
48523,drawer is part of punic war,No
48524,laughing at joke is usually used for type letter,No
48525,finding information has a subevent of laughing,No
48526,light bulb is usually used for season food,No
48527,cash in has a prerequisite of teachers,No
48528,losing causes desire of rest,No
48529,celebrating usually causes pain,No
48530,dna is usually used for keeping things cold,No
48531,pottery usually recieves an action of reported on news,No
48532,have bath has a prerequisite of get invitation,No
48533,create idea has a prerequisite of moving jaws,No
48534,persimmon is part of africa,No
48535,manchester is part of brazil,No
48536,boat race entails remove,No
48537,take stand is motivated by a goal of do math,No
48538,british isles is part of france,No
48539,eindhoven is part of outboard motor,No
48540,fluoride mouthwash is usually located at room,No
48541,sleeping has a subevent of paint,No
48542,radio phonograph is part of cerebellum,No
48543,food is usually located at journey,No
48544,dish is usually used for having fun,No
48545,wine is capable of mean things,No
48546,people and buses is usually located at bank,No
48547,pickpockets is usually located at pee,No
48548,nut is part of yugoslavia,No
48549,bread is created by photographer,No
48550,express information has a prerequisite of look both ways,No
48551,go to mall has a subevent of dreaming,No
48552,buying products usually causes meeting new people,No
48553,wrestling has a prerequisite of rope,No
48554,beds is usually located at theater,No
48555,diminishing own hunger usually causes relax,No
48556,find lost item has a prerequisite of sit on bike,No
48557,dreaming has a subevent of feel angry,No
48558,seeing idea become reality usually causes joy,No
48559,linin is part of greater antilles,No
48560,ballerinas is capable of travel over water,No
48561,tying shoelace has a prerequisite of killing yourself,No
48562,playing ball has a subevent of have headache,No
48563,devonian is part of new mexico,No
48564,meeting friend has a prerequisite of stay away from sharks,No
48565,worried mom is capable of battle enemy,No
48566,null set is part of wheeled vehicle,No
48567,spilled soda has a property of small,No
48568,tissue is usually located at nest,No
48569,roman republic is part of mouth,No
48570,watches has atmosphere,No
48571,comprehensible is the opposite of curse,No
48572,cleanup is part of stove,No
48573,snobs is usually located at floor,No
48574,open mind is created by community,No
48575,shore is located near table,No
48576,egypt is part of weave,No
48577,exercising usually causes response,No
48578,get clean has a prerequisite of vcr,No
48579,skiing has a subevent of hold letter in hands,No
48580,deductible is the opposite of beginning,No
48581,go to bed has a prerequisite of lots of money,No
48582,cleaning clothing has a prerequisite of find line,No
48583,report card is usually located at airport,No
48584,film is usually used for keeping things clean,No
48585,tree has strings,No
48586,playing football is usually used for clean carpet,No
48587,salem is part of fuel system,No
48588,looking through telescope has a subevent of dismiss irrelevant factors,No
48589,watering plant usually causes eyes to open,No
48590,conditional is the opposite of indistinctly,No
48591,alberta is part of british shilling,No
48592,chat room is usually located at street,No
48593,plate is part of vulva,No
48594,state highway is usually located at bar,No
48595,do exercises has a prerequisite of relax,No
48596,see is part of boston,No
48597,partner has a property of nice,No
48598,cool off has a prerequisite of have gas,No
48599,turn is the opposite of goodie,No
48600,clean clothing is motivated by a goal of turned on radio,No
48601,listening to music usually causes debt,No
48602,man is the opposite of winner,No
48603,see movie has a prerequisite of tell funny joke,No
48604,bennington is part of weekend,No
48605,going jogging usually causes love,No
48606,tickle is motivated by a goal of lonely,No
48607,lights is usually located at shirt pocket,No
48608,ulugh muztagh is part of kilderkin,No
48609,squash court is usually located at atom,No
48610,kissing usually causes hurt feelings,No
48611,grenade is usually used for hitler,No
48612,santa clara is part of shoe,No
48613,giving assistance is usually used for buy more milk,No
48614,commit perjury is motivated by a goal of go home,No
48615,print on printer has a prerequisite of go to college,No
48616,metal usually recieves an action of worn over feet,No
48617,bathroom is usually located at basement,No
48618,read newspaper is motivated by a goal of attention,No
48619,belt usually recieves an action of covered by skin,No
48620,have nervous breakdown is motivated by a goal of make sweater,No
48621,computers is usually located at roof,No
48622,navel is part of reciprocating engine,No
48623,trunk is usually located at salt mine,No
48624,rocks is capable of kill,No
48625,friend is the opposite of lot,No
48626,listening to music usually causes having good time,No
48627,get onto web has a prerequisite of agreement,No
48628,diminishing own hunger usually causes becoming informed,No
48629,having haircut usually causes ideas for change,No
48630,creativity causes desire of find lost item,No
48631,sigmoid vein is part of africa,No
48632,pencils is usually used for vision,No
48633,wounds is usually located at house,No
48634,ski has a subevent of loose,No
48635,standing up has a subevent of identify caller,No
48636,sublime entails remove,No
48637,open gift has a prerequisite of rain,No
48638,program computer has a prerequisite of practice,No
48639,lipstick is usually located at toy store,No
48640,turbojet is part of wagon,No
48641,toothbrush handle is usually located at home,No
48642,comforting friend has a prerequisite of go to bathroom,No
48643,great victoria desert is part of scotland,No
48644,sun is capable of provide comfort,No
48645,pool is usually used for melting ice,No
48646,pillow is usually used for solving problem,No
48647,moderator is part of liner,No
48648,analysing is usually used for entertainment,No
48649,glyceride is part of broom,No
48650,acetate disk is part of bacon,No
48651,cone is part of new mexico,No
48652,potato is usually located at wallet,No
48653,king is usually used for keep feet warm,No
48654,falling usually causes transfer of information,No
48655,riding bike has a prerequisite of turn on television,No
48656,naval research laboratory is part of china,No
48657,read news has a prerequisite of have oven,No
48658,satellite is usually located at louisiana,No
48659,led is usually located at bird's nest,No
48660,foot is part of iraq,No
48661,person is capable of good exercise,No
48662,talking to is usually used for dance,No
48663,modern is the opposite of divorce,No
48664,going to mall usually causes breathlessness,No
48665,walk has a prerequisite of plug in,No
48666,people is usually located at backseat of car,No
48667,study is usually used for recording information,No
48668,wait tables has a prerequisite of get sewing machine,No
48669,children is capable of taste dish,No
48670,big bend national park is part of neck,No
48671,refrigerator is usually used for playing music,No
48672,valletta is part of france,No
48673,hobart is part of sea,No
48674,foods usually recieves an action of worn on feet,No
48675,waking up in morning has a subevent of vacuum rug,No
48676,positive is the opposite of left,No
48677,wisconsin is part of mediterranean,No
48678,instrument is usually located at fraternity house,No
48679,working has a subevent of polite,No
48680,play tennis has a subevent of being taken advantage of,No
48681,parotitis is part of body,No
48682,toilet paper is usually located at water,No
48683,pulp cavity is part of piedmont,No
48684,obesogenic is the opposite of old,No
48685,fancy wall calendars is usually located at gymnasium,No
48686,printing on printer usually causes joy,No
48687,going to mall is usually used for entertainment,No
48688,foods is defined as past tense of build,No
48689,opening business has a prerequisite of looking,No
48690,blowfish is usually located at fitness center,No
48691,anticlimax is part of india,No
48692,pottery usually recieves an action of biased,No
48693,paper is capable of pay bills,No
48694,stamen is part of ontario,No
48695,epicardia is part of photoelectric cell,No
48696,saronic gulf is part of immigration and naturalization service,No
48697,study has a prerequisite of have lake,No
48698,living things is capable of build house,No
48699,cloth is usually used for remembering past,No
48700,do housework has a prerequisite of buy rope,No
48701,prong is part of car,No
48702,proving physical endurance usually causes sense of satisfaction,No
48703,hindus is usually located at bar,No
48704,surfing web has a subevent of get wet,No
48705,prince is usually located at forest,No
48706,storage cell is part of dry battery,No
48707,cone is part of library,No
48708,arrow is usually used for having party,No
48709,bus is usually located at shelf,No
48710,chair is usually located at stadium,No
48711,jump is motivated by a goal of get somewhere quickly,No
48712,motorcycle has collars,No
48713,seeing artifacts is usually used for separating rooms,No
48714,go to film has a prerequisite of put food into mouth,No
48715,burlap is usually used for liars,No
48716,building is capable of coat house,No
48717,lid is part of tunisia,No
48718,wiper is part of south carolina,No
48719,print on printer is motivated by a goal of thinking,No
48720,refuse is distinct from night,No
48721,piano keyboard is part of patagonia,No
48722,beverage service is usually located at supermarket,No
48723,going public is usually used for hold,No
48724,find lost item has a prerequisite of use computer,No
48725,employees is usually located at beach,No
48726,beard is part of bridge,No
48727,blacksburg is part of connecticut,No
48728,scientists is usually located at south american jungles,No
48729,wash clothes has a first subevent of wash hands,No
48730,pit is usually located at garage,No
48731,life is the opposite of covert,No
48732,bag of chips is usually located at winery,No
48733,hairdryer is usually used for body heat,No
48734,have examination has a prerequisite of take to court,No
48735,jaw is part of record player,No
48736,spending money usually causes worry,No
48737,achieve enlightenment has a prerequisite of turn on television set,No
48738,instep is part of larynx,No
48739,reproduce has a prerequisite of turn on radio,No
48740,praying has a prerequisite of have arrested,No
