,question,label
76671,step chair is usually located at house,Yes
76672,oversleep entails rain,No
76673,lens is part of beehive,No
76674,die has a subevent of wash feet,No
76675,marker is usually located at refrigerator,No
76676,is watch part of a human,No
76677,doing crossword puzzle usually causes unexpected results,No
76678,spirit is usually located at bar,Yes
76679,atlanta is part of organ,No
76680,planet earth has iron core,Yes
76681,unfortunate is the opposite of fortunate,Yes
76682,do you use bait outside,Yes
76683,is pepperoni an occupation,No
76684,going to party is usually used for having fun,Yes
76685,muncie is part of okinawa,No
76686,is keyboard a building,No
76687,go to sleep has a last subevent of take shower,No
76688,is coal kept in the fridge,No
76689,cookies is usually located at supermarket,No
76690,pleistocene is part of index,No
76691,is manager baked,No
76692,testa is part of seed,Yes
76693,can methanol be bought at a store,Yes
76694,pool is usually used for get out of heat,Yes
76695,does watercolor produce light,No
76696,is road on the face,No
76697,works of art is usually located at supermarket,No
76698,fiddle has a prerequisite of hold fiddle,Yes
76699,roller coaster is usually located at city,No
76700,fix computer has a first subevent of turn off,Yes
76701,is war heavy,No
76702,tagus is part of spain,Yes
76703,does morphine have a bulb,No
76704,is voter a person who helps others,Yes
76705,driving has a subevent of pulling muscle,No
76706,cheese rind is part of echinoderm,No
76707,is bookcase found within or on the human body,No
76708,kurdistan is part of syria,Yes
76709,is tapestry hot,No
76710,alcohol usually recieves an action of hit by hammer,No
76711,is time a physical tangible object you can possess,No
76712,have lunch is motivated by a goal of eat,Yes
76713,jumping rope is usually used for recalling later,No
76714,is quartet fragile,No
76715,can cloud be bought,No
76716,can of paint is usually located at garden,No
76717,lorraine is part of united kingdom,No
76718,is craft a tool,Yes
76719,playing tennis has a prerequisite of racket,Yes
76720,anger causes desire of kill,Yes
76721,swimming pool is usually used for making clothing,No
76722,vertebra is part of spinal column,Yes
76723,is grasp something you learn,Yes
76724,can sky change colors,Yes
76725,end plate is part of effector,Yes
76726,doing exercises has a subevent of run,Yes
76727,playing harp has a prerequisite of search for,No
76728,mid february is part of fan mail,No
76729,would senator be a persons job,Yes
76730,is doorframe a personal care product,No
76731,crossing street has a prerequisite of looking both ways first,Yes
76732,is baptizer something one person can do,Yes
76733,refrigerator is usually located at home,Yes
76734,is podium made by people,Yes
76735,can you hold crystalloid in your hand,Yes
76736,overstate is the opposite of client side,No
76737,hotdogs is usually located at sporting event,Yes
76738,person desires clean,Yes
76739,take break has a prerequisite of exercise,No
76740,containers usually recieves an action of made out of aluminum,Yes
76741,athlete is capable of break record,Yes
76742,call is usually used for communicating,Yes
76743,make shopping list is motivated by a goal of back,No
76744,does class involve education ,Yes
76745,is teacher involved in some sort of profession,Yes
76746,learn to sail has a subevent of find fun to do,No
76747,is pike engangered,No
76748,reproduce has a subevent of exercise,No
76749,person does not desire wake up early,Yes
76750,is politics something you can talk about,Yes
76751,is rewriter harmful,No
76752,knife is usually used for transportation,No
76753,spoke is part of bolivar,No
76754,is baggage very large,Yes
76755,gain more land has a prerequisite of make time,No
76756,bottle is usually located at bathroom,No
76757,is chessboard commonly found in a house,Yes
76758,having physical examination has a prerequisite of make sure dead,No
76759,get contract has a subevent of sign,Yes
76760,bury entails cover,Yes
76761,can smoke be owned,No
76762,cross street has a prerequisite of study,No
76763,pay cash has a prerequisite of stand,No
76764,pit is usually located at kitchen cabinet,No
76765,magnetic stripe is part of body armor,No
76766,talk has a subevent of open mouth,Yes
76767,is slide at a carnival,Yes
76768,does snorer have to do with social status,No
76769,is agriculturalist a medical profession,No
76770,is tablelamp for outdoor use,No
76771,is debutante a woman,Yes
76772,buy for loved one has a subevent of in shower,No
76773,is torchbearer a title,Yes
76774,fencing has a subevent of drop soap,No
76775,is balloting a form of entertainment,No
76776,is atmosphere hot,Yes
76777,is groin something found on earth,Yes
76778,indian ocean is usually located at east,Yes
76779,is decongestant used to clean object,No
76780,homosexual is usually located at closet,Yes
76781,change society is motivated by a goal of taxes too high,Yes
76782,does sparkplug use electricity,Yes
76783,is carafe consumed as a food,No
76784,mile is part of league,Yes
76785,passenger is usually located at bus depot,Yes
76786,food is usually located at rest area,No
76787,archenteron is part of gastrula,Yes
76788,only people is capable of become water,No
76789,sword has hemoglobin,No
76790,take walk has a subevent of put on shoes,Yes
76791,breathe has a last subevent of exhale,Yes
76792,paper page is usually located at newspaper,Yes
76793,playing games has a prerequisite of skill,Yes
76794,galvanic skin response is part of lombardy,No
76795,food chain is part of food web,Yes
76796,is lifeboat heavier than 10lbs,Yes
76797,is nuke bigger than a person,Yes
76798,can a dresser be found in a living room,No
76799,is mallet used daily,No
76800,is phone found outside,Yes
76801,is cartoon soft,No
76802,strike match has a prerequisite of get matches,Yes
76803,is ligament square,No
76804,is blood found in the us,Yes
76805,maiduguri is part of storage battery,No
76806,person desires have everyone happy with,Yes
76807,is biosphere tangible,Yes
76808,eindhoven is part of netherlands,Yes
76809,shank is part of dress,No
76810,key is part of scapula,No
76811,masochist is capable of subject herself to pain,Yes
76812,is a lamp used for sitting,No
76813,does flower eat food,No
76814,god is defined as creator of everything,Yes
76815,drive car has a first subevent of turn television on,No
76816,is supermarket a store,Yes
76817,knife is usually located at drawer,Yes
76818,is pornographer related to houses,No
76819,can transgressor be weathered down,No
76820,is dyke metal,No
76821,watching tv usually causes attracting more attention,No
76822,snoring has a subevent of waking others,Yes
76823,does lake come from trees ,No
76824,does a carriage have two wheels,No
76825,is spillage made of cloth,No
76826,cross country riding is part of three day event,Yes
76827,is smock fabric,Yes
76828,playing sport is usually used for recreation,Yes
76829,understand better has a prerequisite of ask questions,Yes
76830,is fridge used in kitchen,Yes
76831,dead is distinct from light,No
76832,is silverfish aperson,No
76833,is pompom used for office files,No
76834,pay by check has a last subevent of stop talking,No
76835,can you find tassel in a school,Yes
76836,is oats a title,No
76837,sleep is motivated by a goal of rock,No
76838,does streetlamp breathe,No
76839,golfers is capable of holding secret weapon,No
76840,is receptor alive,No
76841,calendar book is usually used for space,No
76842,swimming is usually used for hold sugar,No
76843,gain is the opposite of lose,Yes
76844,can packaging be disassembled,Yes
76845,is valet difficult,No
76846,is psychologist a professional sport,No
76847,little bighorn is part of gunlock,No
76848,can is usually located at shelf,Yes
76849,is smoking considered bad behavior,Yes
76850,go to zoo has a subevent of learning experience,Yes
76851,is woman usually a female that has this job such as a secretary,Yes
76852,is railcar used for gardening,No
76853,walk has a prerequisite of have pen and paper,No
76854,buying usually causes dances,No
76855,making grow is usually used for plants,Yes
76856,door knobs is usually used for open door,Yes
76857,is sewing related to the planets,No
76858,is tower found outdoors,Yes
76859,is dike on the ground,Yes
76860,person is capable of fear death,Yes
76861,is television dead,No
76862,aegospotami is part of peloponnesian war,Yes
76863,taking in film has a subevent of eat popcorn,Yes
76864,personal items is usually located at street,No
76865,is speedball common to the typical home,No
76866,wallet is usually located at washington dc,No
76867,plane is usually located at sky,Yes
76868,is cash edible,No
76869,screw is part of cardiac monitor,No
76870,helium balloon is usually located at circus,Yes
76871,memo pad is usually used for write down,Yes
76872,cone is part of argo,No
76873,is backwash a concept,Yes
76874,is vortex harmful to people,Yes
76875,weasel is usually located at winery,No
76876,can you hold rug in your hands,Yes
76877,bathroom is usually used for storing wine,No
76878,is phone helpful,Yes
76879,does bookmark need electricity,No
76880,adams peak is part of sri lanka,Yes
76881,is waterfowl a feline,No
76882,discovering truth usually causes enlightenment,Yes
76883,tell story has a subevent of entertain,Yes
76884,is building crowded,Yes
76885,does daddy walk,Yes
76886,have lunch has a first subevent of create alogrithm,No
76887,does cabdriver involve interacting with other people ,Yes
76888,can you hold topcoat in your hand,Yes
76889,dairen is part of china,Yes
76890,is door made of metal,Yes
76891,going for jog usually causes heart attack,Yes
76892,is cytoplasm a specific cancer,No
76893,program has a prerequisite of use browser,No
76894,basketball is usually used for protecting citizens,No
76895,is joist made of metal,Yes
76896,can i buy soap at a store,Yes
76897,does hyperventilation involve people being harmed,Yes
76898,is face a manmade object,No
76899,hike has a first subevent of start walking,Yes
76900,do you find letterhead in space,No
76901,is atlas moth,No
76902,front yard is usually used for launch,No
76903,reach tentative agreement has a prerequisite of get fishing permit,No
76904,is duel colorful,No
76905,having unprotected sex usually causes public picks up costs,No
76906,library is usually used for do research,Yes
76907,gloucester is part of steering system,No
76908,broadcast studios has license plates,No
76909,mineshaft is part of cascades,No
76910,is dramatist a political job,No
76911,child is capable of grow up,Yes
76912,does glove keep my finger warm,Yes
76913,is buttery found on earth,Yes
76914,is tugboat a physical object,Yes
76915,flowers has thorny stems,Yes
76916,is organism a single celled organism,Yes
76917,is file tangible,Yes
76918,is fruit smooth,Yes
76919,running in marathon is usually used for challenging yourself,Yes
76920,arkansas is part of antarctica,No
76921,artillery is part of surgical dressing,No
76922,does hyacinth have yellow flowers,Yes
76923,is liveable an accessory,No
76924,machine is usually used for power train,Yes
76925,is gavel used to measure things,No
76926,landing gear is part of sole,No
76927,newspaper is usually located at front door,Yes
76928,trondheim is part of norway,Yes
76929,company is capable of market new product,Yes
76930,one hand has seat belts,No
76931,sending criminal to prison is usually used for cut,No
76932,is blacksnake larger than the average human,No
76933,is sweatshirt something people use often,Yes
76934,nancy is part of ethic,No
76935,take car for drive has a subevent of stopping at red light,Yes
76936,scoring homer usually causes cheering,Yes
76937,is typhoon a juice,No
76938,tax paperwork is usually located at home,Yes
76939,prove physical endurance has a subevent of accident,No
76940,repairing umbrella is usually used for relaxation,No
76941,is atmosphere made of plastic,No
76942,linen chest is usually located at ground,No
76943,flipper is part of aquatic mammal,Yes
76944,walking around lake has a prerequisite of scissors,No
76945,chinese restaurant is usually located at pocket,No
76946,log is part of ship,Yes
76947,is gokart a vehicle,Yes
76948,is descendant a baby,Yes
76949,is buckle made of metal,Yes
76950,is ashes found in the grass,Yes
76951,is truck auto,Yes
76952,urinating usually causes demand for baby diapers,Yes
76953,glass of water is usually located at bedroom,No
76954,army is capable of spread disease,No
76955,does crutch remove something,No
76956,parkway is usually used for driving,Yes
76957,canoe is usually used for having fun,Yes
76958,dancing has a subevent of moving,Yes
76959,is complete made of plastic,No
76960,led is usually located at electronic equipment,Yes
76961,is nanny a real person,Yes
76962,is antennae clothing,No
76963,is cabby a person,Yes
76964,desire to pass course causes desire of get good grade,Yes
76965,hyperactivity is part of attention deficit disorder,Yes
76966,mckinley is part of gulf states,No
76967,is piano foudn outside,No
76968,is knoll a place,Yes
76969,following recipe usually causes suicide,No
76970,taking examination is usually used for family planning,No
76971,can you use kite inside a home,No
76972,manama is part of bahrain,Yes
76973,guimpe is part of africa,No
76974,does crossbones grow in nature,No
76975,open gift has a prerequisite of do enjoy,No
76976,is gashouse a concrete object,Yes
76977,can foyer be worn,No
76978,examine thing has a first subevent of learn rules,No
76979,wait tables has a subevent of sharing moment with,No
76980,go to pub has a prerequisite of buy ingrediants,No
76981,is auntie human,Yes
76982,north american country is part of endive,No
76983,could window be completely seethrough,Yes
76984,flood is part of new orleans,No
76985,is camisole edible,No
76986,is nose a pet,No
76987,is torch used in the winter,Yes
76988,one person chair is usually located at office,Yes
76989,punishing is usually used for attracting attention,No
76990,acting in play usually causes laughter,Yes
76991,is bus larger than the average human,Yes
76992,dhu l qa dah is part of virginia,No
76993,meet people has a subevent of have injury,No
76994,upcoming exams causes desire of memorize,Yes
76995,crossbar is part of ivory palm,No
76996,phagun is part of book,No
76997,zoo keeper is usually located at zoo,Yes
76998,amphitheatre is usually located at america,No
76999,having food usually causes eating,Yes
77000,is chardonnay candy,No
77001,pancreas is part of truck,No
77002,string is usually used for lift heavy things,No
77003,playing violin usually causes feelings,Yes
77004,condom is usually used for protection,Yes
77005,making bread usually causes wonderful smell,Yes
77006,getting up early has a subevent of drink alcohol,No
77007,seat is usually located at jeep,Yes
77008,having physical examination has a subevent of drink,No
77009,adagio is part of perspective,No
77010,is gyroscope food,No
77011,is baby cute,Yes
77012,is lifeboat plastic,Yes
77013,is stickman made of metal ,No
77014,taiyuan is part of china,Yes
77015,playing basketball has a subevent of knead dough,No
77016,liquid nitrogen has a property of very cold,Yes
77017,is car larger than a shoebox,Yes
77018,have rest is motivated by a goal of stop what doing,Yes
77019,baseball field is usually used for illumination,No
77020,is countryman male,Yes
77021,can you buy ironworks online,No
77022,double is the opposite of electrical conductance,No
77023,does skater glide on ice ,Yes
77024,committing murder is usually used for maintaining health,No
77025,is elevator bugger then a person,Yes
77026,buying presents has a subevent of getting wrapped,Yes
77027,does watch have petals,No
77028,rest has a prerequisite of not go to sleep,No
77029,giving plug is usually used for promoting,Yes
77030,fever usually causes late,No
77031,flowers is usually located at vase,Yes
77032,send e mail has a subevent of reply,Yes
77033,is polyvinyl an idea,No
77034,desk clerk is usually located at backpack,No
77035,howling with laughter has a subevent of purchasing,No
77036,is carseat bigger than a car,No
77037,can you use mop to clean,Yes
77038,does doctor have to do with anything medical related,Yes
77039,cashing in usually causes explosion,No
77040,attending rock concert usually causes ringing ears,Yes
77041,does roughhouse have to do with the planet,No
77042,need for hardcopy causes desire of comfort friend,No
77043,canned peaches is usually located at pantry,Yes
77044,everyone has eat kosher food,No
77045,paint has a property of coloured,Yes
77046,waiting for usually causes boredom,Yes
77047,trial causes desire of impanel jury,Yes
77048,golfing has a property of unique,No
77049,is tarmac non living,Yes
77050,can i hold moon in my hand,No
77051,is calcium plant,No
77052,is towels a structure,No
77053,cooking curry has a subevent of cooking rice,Yes
77054,is seaboard a crime,No
77055,close is the opposite of worse,No
77056,is protest heavy,No
77057,does a fire truck have two wheels,No
77058,is cereal man made,Yes
77059,is seagull found at the ocean,Yes
77060,intensive care unit is part of hospital,Yes
77061,is postmaster related to customer service,Yes
77062,binary operation is part of group,Yes
77063,is sleep a thing,No
77064,does hauler involve transporting people,Yes
77065,linen closet is usually used for pay bills,No
77066,is whore political,No
77067,read letter has a subevent of hold letter in hands,Yes
77068,telephone book is usually used for keeping things secure,No
77069,doctors office has graphite not lead,No
77070,pocatello is part of idaho,Yes
77071,tell story has a subevent of glass would break,No
77072,tease entails arouse,Yes
77073,does twig transport people,No
77074,is biosphere valuable,Yes
77075,is casserole a person,No
77076,table is usually located at mouth,No
77077,is backlog a gas,No
77078,swimmeret is part of africa,No
77079,kanara is part of pharmacopoeia,No
77080,socialize has a prerequisite of read book,No
77081,bar is part of parallel bars,Yes
77082,seeing favorite show usually causes laugh,Yes
77083,is bedframe made of metal,Yes
77084,is straightedge practical,Yes
77085,is cavalry an adult,Yes
77086,is appetizer made of plastic,No
77087,eating ice cream has a subevent of study,No
77088,tabletop is part of school system,No
77089,is lunatic alive,Yes
77090,is team an insect,No
77091,loofa is part of luffa,Yes
77092,permanent is distinct from lying,No
77093,is neuropsychologist a plant,No
77094,is dirt a place,No
77095,is needles edible,No
77096,foul line is part of ball field,Yes
77097,verb is usually located at instructions for assembly,Yes
77098,does a mountain bike travel on land,Yes
77099,is swatch a common thing,Yes
77100,electricity is usually located at building,Yes
77101,does behemoth live in the ocean,Yes
77102,is tailbone edible,No
77103,stage entrance is usually located at garage,No
77104,screen is usually located at movie,Yes
77105,does tadpole live in water,Yes
77106,baker is capable of make cake,Yes
77107,aconcagua is part of argentina,Yes
77108,earning living has a subevent of going to work,Yes
77109,is turret found in the average home,No
77110,is musketeer legal,Yes
77111,is water wooden,No
77112,is valve a daily use item,Yes
77113,watching tv show has a subevent of eat cake,No
77114,stop sign is usually located at fork in road,Yes
77115,germany is part of colony,No
77116,is crawlspace edible,No
77117,is whalebone hard,Yes
77118,does prairie grow fruit,No
77119,is doorknob golden,Yes
77120,scientific research centers is usually located at arctic,Yes
77121,have party has a subevent of make food,No
77122,santiago de cuba is part of hand,No
77123,is tinsel living,No
77124,hunger causes desire of have food,Yes
77125,is backboard something to eat,No
77126,lie is distinct from safe,No
77127,breast pocket is part of united states army,No
77128,doesnt has a property of small,No
77129,fork has prongs,Yes
77130,is sand found in north america naturally,Yes
77131,children is capable of keep dry,No
77132,lawyers is capable of object in court,Yes
77133,does codeine hold objects,No
77134,soldiers is capable of form formation,Yes
77135,is leotard soft,Yes
77136,warm welcome is usually located at casino,No
77137,scotland is part of australia,No
77138,is polyethylene alive,No
77139,is bosom located in north america,Yes
77140,wall is part of hallway,Yes
77141,rotor blade is part of main rotor,Yes
77142,table is usually located at lake,No
77143,is scribbler alive,Yes
77144,tease entails brush,Yes
77145,soccer net is usually located at pantry,No
77146,homeowner is capable of coat walls,No
77147,acid is capable of burn skin,Yes
77148,eating fast food has a property of spicy,No
77149,is pizza consumable,Yes
77150,is satchel a person,No
77151,dress circle is usually used for surfing internet,No
77152,dominican republic is part of caribbean,Yes
77153,ferret is usually located at great britain,Yes
77154,learn about subject has a subevent of answer ad,No
77155,door with lock is capable of locke,Yes
77156,stage door is usually used for cross over,No
77157,is triceps bigger than a car,No
77158,kaaba is part of life,No
77159,gonion is part of lithuania,No
77160,can whirlpool be seen,Yes
77161,number is usually located at roulette wheel,Yes
77162,can weeds be very tall,Yes
77163,breechblock is part of soft diet,No
77164,traffic light is usually located at corner of two streets,Yes
77165,synoptic gospels is part of window frame,No
77166,pickpockets is usually located at pee,No
77167,is squire a job title,Yes
77168,does grill cook food,Yes
77169,is sidewalk alive,No
77170,stopping bicycle has a subevent of sharp pain in eurythra,No
77171,a person is an animalis air a type of person,No
77172,can a chair be found in a bedroom,Yes
77173,is time a person ,No
77174,bookcase is usually used for store books,Yes
77175,reading newspaper usually causes get angry,Yes
77176,does vase iuse batterly,No
77177,water is usually located at rain,Yes
77178,experience entails perceive,Yes
77179,deck house is part of upper deck,Yes
77180,dissolved minerals is usually located at water,Yes
77181,does underwriter involve medicine at all,No
77182,office of inspector general is part of federal trade commission,Yes
77183,spite is usually used for communicate,No
77184,is sexy a physical object,No
77185,is earwax on the ground,No
77186,is robot biologically alive like a cell or something that moves on its own,No
77187,is plant a certain kind of water,No
77188,is dwelling made of plastic,No
77189,reaching advantage usually causes happiness,No
77190,fiddlestick is part of old testament,No
77191,sending criminal to prison usually causes punished,Yes
77192,selling is part of marketing,Yes
77193,is author a profession,Yes
77194,education is capable of change subjective consciousness,Yes
77195,does trampoline belong in an office setting,No
77196,keel is part of picture,No
77197,spare tire is usually located at trunk,Yes
77198,entertain people is motivated by a goal of have fun,Yes
77199,flight bag is usually located at temple,No
77200,is hooch related to religion,No
77201,is radio a radio,Yes
77202,have lunch has a first subevent of make choices,Yes
77203,is youth an age or category like teenager or grandmother,Yes
77204,is wisdom an object,No
77205,is shell made of rock,No
77206,is flame a common gas,No
77207,does muskrat live in the mountains,Yes
77208,is yard for music,No
77209,entebbe is part of uganda,Yes
77210,iron is usually located at desk drawer,No
77211,prisoners is usually located at jail,Yes
77212,politician is capable of talk to crowd,Yes
77213,is valve made in a factory,Yes
77214,person desires have enough food,Yes
77215,repairing umbrella is usually used for hold wine,No
77216,is gashes edible,No
77217,eat hamburger has a first subevent of salivate,Yes
77218,is marketplace outside,Yes
77219,is counselor an idea,No
77220,does photographer involve transportation ,No
77221,is cone soft,Yes
77222,fungus is usually located at old cheese,Yes
77223,have shower has a last subevent of dry,Yes
77224,propose to woman has a prerequisite of buy ring,Yes
77225,is jailbait colorful,No
77226,is garden a landform,Yes
77227,xiphoid process is part of sternum,Yes
77228,oil pump is part of asia,No
77229,is wall alive,No
77230,is steward related to emergency,No
77231,enjoy film has a subevent of tell others about,Yes
77232,get warm is motivated by a goal of comfortable,Yes
77233,is boob harmful to the environment,No
77234,pennsylvanian is part of carboniferous,Yes
77235,is athletic a trait,Yes
77236,is castle a machine,No
77237,seeing story has a prerequisite of opening book,Yes
77238,notepad is usually used for writing notes,Yes
77239,louisiana purchase is part of united states,Yes
77240,is pooch soft,Yes
77241,is jerk a person,Yes
77242,vistula is part of class,No
77243,is field bigger than a basketball,Yes
77244,mail letter has a prerequisite of put in envelope,Yes
77245,is feelings something you can touch,No
77246,rushmore is part of hindu calendar,No
77247,striking match is usually used for reflection,No
77248,is ukulele a physical object,Yes
77249,is grandchild a job,No
77250,is computer a plant,No
77251,full is distinct from empty,Yes
77252,attending meeting has a subevent of taking notes,Yes
77253,person does not desire deception,Yes
77254,is hydroponics used for storage,No
77255,does sieve make noise by itself,No
77256,is marketer used in food industry,Yes
77257,is battlefield found in nature,Yes
77258,is drill something a repair man would use,Yes
77259,is ether a place,No
77260,computer monitor is usually located at demonstration,No
77261,cleaning clothes has a prerequisite of water,Yes
77262,noise is the opposite of mineral,No
77263,bacon is usually located at refrigerator,Yes
77264,does swarm cost money,No
77265,proving physical endurance has a prerequisite of running,Yes
77266,is machetes made of larger chunks of rock,No
77267,perform has a last subevent of take bow,Yes
77268,take bus is motivated by a goal of help,No
77269,classical music has rhythm,Yes
77270,playing game has a prerequisite of have fingers,No
77271,play piano has a subevent of get hit in face,No
77272,spatula is usually located at kitchen,Yes
77273,stacking chairs is usually located at synagogue,No
77274,sympathetic nervous system is part of october,No
77275,get onto web has a prerequisite of use computer,Yes
77276,set point is part of tennis,Yes
77277,playing ball has a subevent of catch,Yes
77278,is dancer stationary,No
77279,is auntie a compliment,No
77280,ticket slot is usually located at parking lot,Yes
77281,maintaining good health usually causes increased heart rate,No
77282,is headmistress edible,No
77283,is eyepiece naturally occurring,No
77284,is sun found on land,No
77285,is test related to teaching,Yes
77286,is clock a machine that makes things,No
77287,is cracker small,Yes
77288,students is capable of star actor,No
77289,is meat used for transportation,No
77290,is shoehorn ever outside,No
77291,examination table is usually used for examin things,Yes
77292,is apartment a dwelling,Yes
77293,mover is capable of box belongings,Yes
77294,give assistance has a prerequisite of use computer,No
77295,monuments is usually located at state park,Yes
77296,does saddle move,No
77297,attend class has a prerequisite of register for,Yes
77298,is peasant a condition,No
77299,illustrate point has a prerequisite of put in vcr,No
77300,tying shoelace usually causes cleanliness,No
77301,tooth is part of comb,Yes
77302,riding bike has a prerequisite of bike,Yes
77303,is weapon little,Yes
77304,ambiguate is the opposite of disambiguate,Yes
77305,every uncle has roofs,No
77306,being hurt has a property of crappy,Yes
77307,does shuffle smell,No
77308,enervate is the opposite of hold,No
77309,buying has a subevent of shop,No
77310,does buttonhole come in a pack ,No
77311,is dock a liquid,No
77312,is tin all natural,Yes
77313,grammatical meaning is part of function word,Yes
77314,is any part of hairpin translucent,Yes
77315,dancing usually causes fatigue,Yes
77316,is candidate underage,No
77317,is enema used for asthma,No
77318,stall is part of venezuela,No
77319,sound control room is usually located at studio,Yes
77320,have examination has a subevent of help,No
77321,new orleans is part of louisiana,Yes
77322,is road a weapon,No
77323,is cork an object,Yes
77324,is artwork living,No
77325,neurogliacyte is part of neuroglia,Yes
77326,nanosecond is part of pan,No
77327,is forest something that grows in nature,Yes
77328,testing strength usually causes pull muscle,Yes
77329,paper fastener is usually used for keep papers together,Yes
77330,taking advantage of has a property of heavy,No
77331,is chloroform related to temperature,No
77332,hairdressing salon is usually used for pleasure,No
77333,is paste underground,No
77334,is blackbird white,No
77335,hammer is usually used for strike,Yes
77336,fall has a subevent of hit ground,Yes
77337,is guidebook a group of people,No
77338,is skyscraper bigger than a house,Yes
77339,bartender is usually located at bar,Yes
77340,get in line has a subevent of swim,No
77341,does clarinetist exist on earth,Yes
77342,machine is usually used for pump gas,Yes
77343,is merchant human,Yes
77344,is orthodontist primarily male dominated,Yes
77345,can i hold pigpen in my hand,No
77346,eating vegetables usually causes health,Yes
77347,print is distinct from cursive,Yes
77348,remember is motivated by a goal of were thirsty,No
77349,pencil is usually located at supermarket,No
77350,teenagers is capable of roar,No
77351,lock is usually used for protection,Yes
77352,is noggin non living,No
77353,price of gold is usually located at bedroom,No
77354,slave state is part of california,No
77355,ratchet wheel is part of ratchet,Yes
77356,is nightwear an object,Yes
77357,is center outdoors,Yes
77358,is mafia edible,No
77359,friends is capable of borrow money,Yes
77360,is insulator useful,Yes
77361,can you order televangelism online,No
77362,is motorboat tangible,Yes
77363,bathing has a subevent of getting soap in eyes,Yes
77364,procreating has a subevent of place penis into vagina,Yes
77365,is stove made to cook on,Yes
77366,bonn is part of germany,Yes
77367,is neuropsychologist old,Yes
77368,is object an object,Yes
77369,is torpedo made of metal,Yes
77370,is apps tangible,No
77371,is belt used for communication,No
77372,painting picture is usually used for entertainment,Yes
77373,go into trance has a subevent of lose consciousness,Yes
77374,flower pot is usually located at wall,No
77375,is sugar larger than a watermelon,No
77376,is stereo edible,No
77377,new york bay is part of new york,Yes
77378,hard labor causes desire of create idea,No
77379,knit has a prerequisite of find knitting needles,Yes
77380,using vcr usually causes watching movie,Yes
77381,eat in restaurant has a prerequisite of order food,Yes
77382,get fit has a subevent of check heart rate,Yes
77383,signing contract has a subevent of eat,No
77384,increment is the opposite of zip up,No
77385,is porcupine something outside,Yes
77386,film is usually used for education,No
77387,woman workaholic does not have a property of frivolous and flighty,Yes
77388,is play something people are happy to do,Yes
77389,can you plug lens in,No
77390,coffee has a property of good to eat,No
77391,is sling a jewlery irtem,No
77392,cleaning clothes has a prerequisite of detergent,Yes
77393,food is usually located at moon,No
77394,is snowman made of wood,No
77395,toaster is capable of brown toast,Yes
77396,is soup a liquid ,Yes
77397,crater lake national park is part of oregon,Yes
77398,infinite is the opposite of incommensurability,No
77399,sometimes illinois is a state,Yes
77400,eat cookie has a prerequisite of gather saliva,No
77401,is imbecile a body part,No
77402,nails is usually located at church,No
77403,reading to children is usually used for entertaining,Yes
77404,is paint something i can carry,Yes
77405,is consider a plant,No
77406,is piano edible,No
77407,is scroll moveable,Yes
77408,is south an idea,No
77409,is manager square,No
77410,does checkers look like a human ,No
77411,having fun has a subevent of drinking,No
77412,going to work is usually used for cook,No
77413,cancer is capable of delight children,No
77414,arm is usually used for lifting things,Yes
77415,is spearman something that you need to go to college to refine,No
77416,wasis road ever alive,No
77417,is mimicry predator,No
77418,society is usually located at group of people,Yes
77419,anticlimax is part of story,Yes
77420,is phone hard,Yes
77421,please parents is motivated by a goal of funny,No
77422,intempestivity is the opposite of tempestivity,Yes
77423,steak house is usually located at most tropical waters,No
77424,does hematoma grow,Yes
77425,card catalog is usually used for protection from elements,No
77426,food is usually located at pantry,Yes
77427,does hamstring make noise,No
77428,borders is capable of weather storms,No
77429,is mattress soft,Yes
77430,waiting tables has a subevent of exchange for else,No
77431,is torchlight used to repair something,Yes
77432,article in magazine is usually used for telling story,Yes
77433,cotton is usually used for making clothing,Yes
77434,is fountain ever used by children,Yes
77435,runway is usually located at birdhouse,No
77436,is nacho a person,No
77437,albania is part of balkan peninsula,Yes
77438,does stair belong to wild life,No
77439,cakes is usually located at bookstore,No
77440,making bread has a subevent of knead dough,Yes
77441,tickle is motivated by a goal of dying,No
77442,bogeyman is usually located at bed,Yes
77443,is lobby robust,Yes
77444,expert is capable of taste food,No
77445,is sharpener cleaning related,No
77446,serve customers is motivated by a goal of help,Yes
77447,is blower large,Yes
77448,weather is capable of cause ice to form,Yes
77449,is doorknob heavy,No
77450,clothing store changing room is usually used for hang towels,No
77451,bruxelles is part of angel,No
77452,is stamp human,No
77453,is dildo something you use alone,Yes
77454,corse is part of united states,No
77455,having physical exam has a subevent of urinate in cup,Yes
77456,ring binder is usually located at ireland,No
77457,washboard is part of vessel,Yes
77458,is shutter found in the ordinary home,Yes
77459,is soldier a military person,Yes
77460,does untwist have skin,No
77461,custodians is usually located at doctor,No
77462,christianity is defined as opposite of north,No
77463,is moon something that you need to take with you from place to place,No
77464,can i hold package in my hands,Yes
77465,north sea is part of atlantic,Yes
77466,artists is usually located at show,No
77467,is truck used to pick up things,Yes
77468,eye is part of hospital,No
77469,can you find actress in nature,No
77470,plumbing is usually located at nursery,No
77471,is chick a reptile,No
77472,is ocean man made,No
77473,feed family is motivated by a goal of healthy,Yes
77474,nail is part of house,Yes
77475,is cranberry some type of utensil,No
77476,would you put coolant on weeds,No
77477,is flatland a field,Yes
77478,can bottleneck be held,Yes
77479,bringing in verdict has a prerequisite of judgement,Yes
77480,is memorandum common,Yes
