,top_20_predictions,prediction,prediction_probability,sentence,name
2888,"['fossil', 'mammal', 'gastropod', 'shell', 'organism', 'tooth', 'mollusk', 'animal', 'coral', 'snail', 'rock', 'slug', 'sponge', 'dinosaur', 'insect', 'beetle', 'fungus', 'fossils', 'mineral', 'worm']",animal,0.038389839231967926,A dinocerate is a type of [MASK].,dinocerate
2889,"['animal', 'mammal', 'cat', 'bird', 'mouse', 'dog', 'insect', 'rat', 'primate', 'rabbit', 'fish', 'pig', 'creature', 'monkey', 'human', 'lizard', 'computer', 'rodents', 'robot', 'pet']",animal,0.531975269317627,A mouse is a type of [MASK].,mouse
2890,"['dog', 'deer', 'horse', 'bird', 'mammal', 'pig', 'animal', 'elephant', 'sheep', 'cat', 'wolf', 'elk', 'buffalo', 'cattle', 'kangaroo', 'squirrel', 'pony', 'hog', 'cow', 'bull']",animal,0.018069636076688766,A bushbuck is a type of [MASK].,bushbuck
2891,"['snake', 'snakes', 'lizard', 'python', 'scorpion', 'cobra', 'viper', 'reptiles', 'mammal', 'serpent', 'lizards', 'animal', 'spider', 'worm', 'crocodile', 'eel', 'toad', 'bird', 'alligator', 'naga']",animal,0.0001764423941494897,A eastern_ground_snake is a type of [MASK].,eastern_ground_snake
2892,"['ant', 'insect', 'ants', 'spider', 'wasp', 'bug', 'insects', 'bee', 'scorpion', 'beetle', 'animal', 'organism', 'lizard', 'moth', 'tick', 'parasite', 'wasps', 'mosquito', 'pest', 'fly']",animal,0.0001277272531297058,A fire_ant is a type of [MASK].,fire_ant
2893,"['mollusk', 'fish', 'oyster', 'gastropod', 'snail', 'shell', 'animal', 'freshwater', '##ssel', 'seafood', 'turtle', 'sponge', 'shrimp', 'aquarium', 'swimmer', 'organism', 'eel', 'marine', 'submarine', 'mammal']",animal,0.013084474951028824,A mussel is a type of [MASK].,mussel
2894,"['fish', 'squid', 'animal', 'octopus', 'insect', 'worm', 'creature', 'crab', 'bird', 'sponge', 'spider', 'lobster', 'submarine', 'organism', 'shrimp', 'food', 'mammal', 'seafood', 'shark', 'eel']",animal,0.06809777766466141,A squid is a type of [MASK].,squid
2896,"['insect', 'worm', '##worm', 'bug', 'animal', 'ant', 'insects', 'worms', 'organism', 'snail', 'lizard', 'spider', 'creature', 'bird', 'beetle', 'mollusk', 'mammal', 'parasite', 'wasp', 'plant']",animal,0.02471359819173813,A earthworm is a type of [MASK].,earthworm
2897,"['animal', 'monkey', 'lizard', 'snake', 'mammal', 'bird', 'turtle', 'dog', 'pig', 'cat', 'spider', 'primate', 'insect', 'monster', 'crocodile', 'werewolf', 'demon', 'creature', 'beast', 'scorpion']",animal,0.11763131618499756,A colobus is a type of [MASK].,colobus
2898,"['animal', 'insect', 'turtle', 'fish', 'lizard', 'mammal', 'beetle', 'bird', 'ant', 'frog', 'spider', 'snail', 'mollusk', 'worm', 'snake', 'toad', 'bat', 'primate', 'scorpion', 'slug']",animal,0.09937078505754471,A diplodocus is a type of [MASK].,diplodocus
2902,"['snake', 'snakes', 'scorpion', 'viper', 'lizard', 'python', 'cobra', 'serpent', 'spider', 'reptiles', 'worm', 'insect', 'venom', 'eel', 'animal', 'lizards', 'mammal', 'wasp', 'bug', 'predator']",animal,0.00022861153411213309,A night_snake is a type of [MASK].,night_snake
2903,"['fish', 'crab', 'animal', 'mollusk', 'coral', 'lizard', 'bird', 'snail', 'mammal', 'sponge', 'oyster', 'gastropod', 'shell', 'insect', 'octopus', 'lobster', '##fish', 'dolphin', 'squid', 'turtle']",animal,0.012674097903072834,A sea_scallop is a type of [MASK].,sea_scallop
2904,"['worm', 'worms', 'parasite', 'insect', '##worm', 'eel', 'snail', 'mosquito', 'snake', 'parasites', 'bug', 'wasp', 'shrimp', 'slug', 'fish', 'parasitic', 'animal', 'tick', 'bacterium', 'flea']",animal,0.0003772476047743112,A bladder_worm is a type of [MASK].,bladder_worm
2908,"['snake', 'lizard', 'frog', 'mammal', 'newt', 'spider', 'beetle', 'bug', 'insect', 'ant', 'otter', 'animal', 'toad', 'turtle', 'slug', 'bird', 'worm', 'badger', 'weasel', 'cobra']",animal,0.015592588111758232,A european_fire_salamander is a type of [MASK].,european_fire_salamander
2909,"['dog', 'cat', 'animal', 'canine', 'horse', 'pig', 'mascot', 'turtle', 'puppy', 'bulldog', 'bird', 'fish', 'mammal', 'robot', 'pet', 'chihuahua', 'rooster', 'lizard', 'dogs', 'barbecue']",animal,0.012652752920985222,A waterdog is a type of [MASK].,waterdog
2913,"['insect', 'sausage', 'explosive', 'worm', 'fungus', 'organ', 'antibody', 'shotgun', 'beetle', 'mushroom', 'sponge', 'balloon', 'egg', 'rocket', 'bat', 'mosquito', 'wasp', 'animal', 'bird', 'bacterium']",animal,0.0072318799793720245,A superbug is a type of [MASK].,superbug
2914,"['mammal', 'otter', 'snail', 'frog', 'animal', 'slug', 'newt', 'mammals', 'turtle', 'snake', 'gastropod', 'lizard', 'canine', 'mole', 'dog', 'beaver', 'fish', 'rodents', 'kangaroo', 'weasel']",animal,0.003033292479813099,A european_water_shrew is a type of [MASK].,european_water_shrew
2915,"['bird', 'goat', 'donkey', 'drum', 'horse', 'elephant', 'fish', 'dog', 'pig', 'canoe', 'turtle', 'animal', 'tree', 'catfish', 'drummer', 'cheese', 'crocodile', 'monkey', 'pigeon', 'snake']",animal,0.009859904646873474,A lesser_kudu is a type of [MASK].,lesser_kudu
2921,"['dog', 'canine', 'animal', 'dogs', 'mammal', 'puppy', 'hound', 'cat', 'pet', 'greyhound', 'chihuahua', 'breed', 'bulldog', 'shepherd', 'bird', '##dog', 'horse', 'pig', 'labrador', 'pigeon']",animal,0.005927967373281717,A hearing_dog is a type of [MASK].,hearing_dog
2925,"['frog', 'frogs', 'toad', 'mammal', 'bird', 'snake', 'lizard', 'insect', 'bug', 'snail', 'animal', 'newt', 'fish', 'pigeon', 'rat', 'turtle', 'parrot', 'rana', 'slug', 'gastropod']",animal,8.035860810196027e-05,A tarahumara_frog is a type of [MASK].,tarahumara_frog
2928,"['lizard', 'lizards', 'reptiles', 'snake', 'dinosaur', 'mammal', 'turtle', 'animal', 'snakes', 'scorpion', 'insect', 'newt', 'frog', 'bird', 'python', 'parrot', 'fish', 'spider', 'primate', 'toad']",animal,8.265805809060112e-05,A zebra_tailed_lizard is a type of [MASK].,zebra_tailed_lizard
2929,"['badger', 'mammal', 'rabbit', 'pig', 'dog', 'weasel', 'sheep', 'animal', 'sausage', 'rat', 'bird', 'toad', 'wolf', 'beaver', 'chicken', 'deer', 'kangaroo', 'boar', 'snake', 'pony']",animal,0.018521582707762718,A hog_badger is a type of [MASK].,hog_badger
2930,"['ant', 'lion', 'animal', 'mammal', 'spider', 'insect', 'moth', 'bird', 'wasp', 'beetle', 'monkey', 'lizard', 'cat', 'orchid', 'zoo', 'tick', 'predator', 'parasite', 'mosquito', 'bat']",animal,0.10177326947450638,A aphid_lion is a type of [MASK].,aphid_lion
2931,"['dog', 'canine', 'animal', 'dogs', 'mammal', '##dog', 'hound', 'hunter', 'shepherd', 'breed', 'greyhound', 'chihuahua', 'wolf', 'cat', 'puppy', 'livestock', 'pet', 'predator', '##berman', 'animals']",animal,0.007075740024447441,A hunting_dog is a type of [MASK].,hunting_dog
2932,"['dog', 'sandwich', 'sausage', 'hamburger', 'pizza', 'horse', 'car', 'refrigerator', 'barbecue', 'cigar', 'pastry', 'chair', 'cat', 'shotgun', 'beer', 'jacket', 'automobile', 'cheese', 'animal', 'costume']",animal,0.007249301299452782,A packrat is a type of [MASK].,packrat
2933,"['boat', 'tree', 'fish', 'vessel', 'rock', 'plant', 'car', 'ship', 'bread', 'animal', 'fruit', 'chair', 'vehicle', 'bird', 'pitcher', 'locomotive', 'cake', 'drum', 'knife', 'building']",animal,0.007168803829699755,A rudd is a type of [MASK].,rudd
2934,"['weaver', 'worker', 'textile', 'woman', 'bird', 'carpenter', 'insect', 'craft', 'artist', 'person', 'animal', 'craftsman', 'painter', 'musician', 'man', 'spider', 'farmer', 'human', 'tailor', 'robot']",animal,0.005921367555856705,A weaver is a type of [MASK].,weaver
2935,"['ant', 'insect', 'bird', 'spider', 'butterfly', 'wasp', 'lizard', 'moth', 'beetle', 'bee', 'fly', 'mosquito', 'bug', 'mammal', 'animal', 'scorpion', 'finch', 'bat', 'insects', 'fish']",animal,0.002999823074787855,A silky_anteater is a type of [MASK].,silky_anteater
2937,"['mammal', 'insect', 'worm', 'animal', 'shrimp', 'fish', 'crab', 'parasite', 'sponge', 'spider', 'bug', 'mollusk', 'beetle', 'ant', 'tick', 'organism', 'slug', 'wasp', 'lizard', 'bird']",animal,0.049810655415058136,A catostomid is a type of [MASK].,catostomid
2938,"['whale', 'dolphin', 'animal', 'mammal', 'shark', 'fish', 'whales', 'bird', 'dog', 'creature', 'whaling', 'vessel', 'turtle', 'seal', 'ship', 'tuna', 'boat', 'predator', 'otter', 'beast']",animal,0.021574335172772408,A baleen_whale is a type of [MASK].,baleen_whale
2939,"['monkey', 'primate', 'monkeys', 'animal', 'ape', 'bird', 'mammal', 'gorilla', 'parrot', 'human', 'spider', 'lizard', 'kangaroo', 'turtle', 'elephant', 'insect', 'scorpion', 'cat', 'apes', 'creature']",animal,0.004399553872644901,A old_world_monkey is a type of [MASK].,old_world_monkey
2944,"['mammal', 'animal', 'shark', 'lion', 'dolphin', 'fish', 'cat', 'turtle', 'whale', 'leopard', 'seal', 'bird', 'penguin', 'monkey', 'dog', 'otter', 'predator', 'crocodile', 'octopus', 'mermaid']",animal,0.17598368227481842,A sea_lion is a type of [MASK].,sea_lion
2945,"['insect', 'worm', 'tick', 'fish', 'beetle', 'mosquito', 'flea', 'mammal', 'animal', 'parasite', 'crab', 'snake', 'bug', 'spider', 'shark', 'bird', 'creature', 'wasp', 'ant', 'fly']",animal,0.026151282712817192,A whale_louse is a type of [MASK].,whale_louse
2947,"['mouse', 'mammal', 'mice', 'cat', 'animal', 'rabbit', 'rodents', 'bird', 'rat', 'bat', 'squirrel', 'dog', 'insect', 'owl', 'monkey', 'pigeon', 'toy', 'primate', 'frog', 'robot']",animal,0.008568298071622849,A flying_mouse is a type of [MASK].,flying_mouse
2948,"['sheep', 'animal', 'rug', 'mammal', 'blanket', 'wool', 'goat', 'bird', 'carpet', 'cat', 'insect', 'cereal', 'plant', 'kangaroo', 'candy', 'lizard', 'dog', 'hat', 'feather', 'chicken']",animal,0.052132099866867065,A woolly_indris is a type of [MASK].,woolly_indris
2951,"['horse', 'pigeon', 'cattle', 'locomotive', 'pony', 'automobile', 'bicycle', 'shotgun', 'chicken', 'cow', 'cactus', 'bird', 'dog', 'car', 'grape', 'animal', 'pig', 'cheese', 'banjo', 'horn']",animal,0.01211805921047926,A longhorn is a type of [MASK].,longhorn
2952,"['animal', 'insect', 'predator', 'hunter', 'human', 'creature', 'mammal', 'criminal', 'spider', 'bird', 'fish', 'thief', 'vampire', 'monster', 'miner', 'person', 'rat', 'dog', 'vulture', 'organism']",animal,0.26475754380226135,A scavenger is a type of [MASK].,scavenger
2955,"['dog', 'horse', 'turtle', 'bird', 'animal', 'shotgun', 'canoe', 'pig', 'pony', 'parrot', 'pigeon', 'fish', 'lizard', 'boat', 'weasel', 'deer', 'donkey', 'dragon', 'duck', 'otter']",animal,0.024412956088781357,A tusker is a type of [MASK].,tusker
2957,"['whip', 'toy', 'doll', 'shotgun', 'bird', 'puppet', 'fiddle', 'pigeon', 'parrot', 'toilet', 'harp', 'guitar', 'pistol', 'instrument', 'bat', 'insect', 'bicycle', 'dog', 'hat', 'animal']",animal,0.0071983481757342815,A whippet is a type of [MASK].,whippet
2958,"['mammal', 'bird', 'animal', 'fish', 'pigeon', 'worm', 'insect', 'bug', 'rat', 'dog', 'lizard', 'mole', 'human', 'mouse', 'weasel', 'cat', 'frog', 'creature', 'kangaroo', 'toad']",animal,0.08174115419387817,A gopher is a type of [MASK].,gopher
2959,"['toad', 'frog', 'snake', 'lizard', 'newt', 'mammal', 'frogs', 'fish', 'bird', 'duck', 'insect', 'animal', 'worm', 'beetle', 'snail', 'catfish', 'reptiles', 'alligator', 'snakes', 'crocodile']",animal,0.0001295119582209736,A american_toad is a type of [MASK].,american_toad
2960,"['bird', 'parrot', 'fish', 'pigeon', 'turtle', 'mammal', 'horse', 'animal', 'kangaroo', 'whale', 'canoe', 'dolphin', 'dog', 'swimmer', 'cricket', 'crab', 'chicken', 'cat', 'boat', 'monkey']",animal,0.019398903474211693,A kiwi is a type of [MASK].,kiwi
2961,"['mollusk', 'oyster', 'gastropod', 'fish', '##ssel', 'snail', 'freshwater', 'sponge', 'shell', 'turtle', 'animal', 'organism', 'aquarium', 'shrimp', 'seafood', 'marine', 'swimmer', 'lizard', 'water', 'jelly']",animal,0.0016800521407276392,A freshwater_mussel is a type of [MASK].,freshwater_mussel
2963,"['bone', 'fish', 'organ', 'tooth', 'mammal', 'bird', 'shell', 'animal', 'insect', 'skull', 'worm', 'snail', 'coral', 'sponge', 'horn', 'mollusk', 'skeleton', 'gastropod', 'rock', 'turtle']",animal,0.01754608564078808,A tineoid is a type of [MASK].,tineoid
2964,"['mollusk', 'animal', 'gastropod', 'mammal', 'snail', 'vessel', 'fish', 'organism', 'insect', 'creature', 'shell', 'bird', 'turtle', 'ship', 'marine', 'object', 'boat', 'fossil', 'slug', 'organisms']",animal,0.2633413076400757,A mollusk is a type of [MASK].,mollusk
2969,"['mammal', 'primate', 'animal', 'monkey', 'lizard', 'cat', 'bird', 'mammals', 'dog', 'parrot', 'leopard', 'dinosaur', 'kangaroo', 'ape', 'otter', 'canine', '##mur', 'rodents', 'mole', 'mammalian']",animal,0.02304467186331749,A flying_lemur is a type of [MASK].,flying_lemur
2971,"['frog', 'frogs', 'toad', 'insect', 'snail', 'bug', 'mammal', 'beetle', 'newt', 'snake', 'bird', 'lizard', 'rat', 'mouse', 'pigeon', 'animal', 'slug', 'fish', 'turtle', 'butterfly']",animal,5.645927740260959e-05,A wood_frog is a type of [MASK].,wood_frog
2972,"['bird', 'falcon', 'aircraft', 'helicopter', 'pigeon', 'owl', 'parrot', 'fighter', 'glider', 'animal', 'bat', 'hawk', 'kite', 'crossbow', 'raven', 'horse', 'arrow', 'airplane', 'dragon', 'warship']",animal,0.011084471829235554,A falcon_gentle is a type of [MASK].,falcon_gentle
2973,"['toad', 'frog', 'snake', 'lizard', 'newt', 'fish', 'frogs', 'catfish', 'mammal', 'mosquito', 'crocodile', 'alligator', 'duck', 'bird', 'snakes', 'worm', 'reptiles', 'eel', 'mollusk', 'animal']",animal,1.9744858946069144e-05,A surinam_toad is a type of [MASK].,surinam_toad
2974,"['frog', 'frogs', 'toad', 'mammal', 'snake', 'lizard', 'bird', 'newt', 'bug', 'insect', 'animal', 'snail', 'slug', 'fish', 'pigeon', 'turtle', 'python', 'rat', 'orchid', 'rabbit']",animal,0.00014539944822899997,A leopard_frog is a type of [MASK].,leopard_frog
2978,"['fish', '##fish', 'shrimp', 'shark', 'seafood', 'lobster', 'octopus', 'tuna', 'catfish', 'oyster', 'fishes', 'crab', 'cod', 'mollusk', 'squid', 'eel', 'salmon', 'herring', 'dolphin', 'animal']",animal,0.00033956364495679736,A flatfish is a type of [MASK].,flatfish
2979,"['snake', 'snakes', 'serpent', 'scorpion', 'python', 'viper', 'lizard', 'cobra', 'reptiles', 'spider', 'tattoo', 'venom', 'whip', 'animal', 'cactus', 'insect', 'worm', 'wasp', 'poison', 'poisonous']",animal,0.0001337579160463065,A garter_snake is a type of [MASK].,garter_snake
2980,"['bird', 'pigeon', 'parrot', 'insect', 'animal', 'cat', 'bat', 'crow', 'dog', 'creature', 'owl', 'butterfly', 'raven', 'mammal', 'monkey', 'duck', 'spider', 'kite', 'vulture', 'lizard']",animal,0.014898029156029224,A magpie is a type of [MASK].,magpie
2981,"['insect', 'fish', 'mammal', 'bird', 'sponge', 'worm', 'moth', 'animal', 'ant', 'lizard', 'shrimp', 'beetle', 'crab', 'spider', 'turtle', 'bug', 'butterfly', 'slug', 'catfish', 'mollusk']",animal,0.028657494112849236,A acarid is a type of [MASK].,acarid
2984,"['dog', 'shepherd', 'sheep', 'hound', '##dog', 'animal', 'horse', 'greyhound', 'dogs', 'canine', 'bulldog', 'donkey', 'livestock', 'pony', 'breed', 'mammal', 'cat', 'puppy', 'lamb', 'goat']",animal,0.0063700187020003796,A old_english_sheepdog is a type of [MASK].,old_english_sheepdog
2986,"['cow', 'fish', 'crab', 'whale', 'shark', 'animal', 'oyster', 'pig', 'vessel', 'ship', 'cattle', 'boat', 'turtle', 'schooner', 'dog', 'dolphin', 'mammal', 'elephant', 'tuna', 'cod']",animal,0.016427895054221153,A stellers_sea_cow is a type of [MASK].,stellers_sea_cow
2988,"['mammal', 'dinosaur', 'lizard', 'turtle', 'insect', 'worm', 'spider', 'animal', 'bat', 'fish', 'bird', 'beetle', 'primate', 'shark', 'ant', 'snake', 'crocodile', 'whale', 'fossil', 'mollusk']",animal,0.03140096738934517,A pithecanthropus is a type of [MASK].,pithecanthropus
2989,"['mammal', 'dinosaur', 'animal', 'bird', 'elephant', 'lizard', 'bat', 'dog', 'owl', 'deer', 'frog', 'moose', 'cat', 'turtle', 'rat', 'horse', 'primate', 'mouse', 'bear', 'monkey']",animal,0.0690685361623764,A three_toed_sloth is a type of [MASK].,three_toed_sloth
2992,"['seal', 'animal', 'mammal', 'dog', 'seals', 'wolf', 'otter', 'bear', 'beaver', 'whale', 'canine', 'labrador', 'bird', 'creature', 'cat', 'dolphin', 'fish', 'fur', 'coat', 'inuit']",animal,0.01563687063753605,A fur_seal is a type of [MASK].,fur_seal
2993,"['predator', 'animal', 'hunter', 'criminal', 'shark', 'fish', 'bird', 'vulture', 'pirate', 'fisher', 'dog', 'mammal', 'rhino', 'snake', 'deer', 'fisherman', 'human', 'parrot', 'monkey', 'leopard']",animal,0.13472133874893188,A poacher is a type of [MASK].,poacher
2995,"['dog', 'canine', 'animal', 'dogs', '##dog', 'mammal', 'hound', 'hunter', 'breed', 'shepherd', 'greyhound', 'wolf', 'cat', 'chihuahua', '##berman', 'puppy', 'predator', 'livestock', 'hunting', 'companion']",animal,0.00448588328436017,A african_hunting_dog is a type of [MASK].,african_hunting_dog
2996,"['mouse', 'mice', 'rodents', 'mammal', 'rat', 'squirrel', 'rabbit', 'cat', 'bat', 'weasel', 'tick', 'dog', 'animal', 'mammals', 'primate', 'mole', 'beaver', 'snake', 'newt', 'frog']",animal,4.158364390605129e-06,A meadow_jumping_mouse is a type of [MASK].,meadow_jumping_mouse
2997,"['fish', 'salmon', 'mammal', 'gastropod', 'bird', 'snake', 'shark', 'worm', 'animal', 'mollusk', 'trout', 'insect', 'snail', 'whale', 'shrimp', 'eel', 'fly', 'catfish', 'lobster', 'cod']",animal,0.00539410300552845,A salmonid is a type of [MASK].,salmonid
2999,"['dog', 'horse', 'mammal', 'greyhound', 'pony', 'hound', 'canine', 'animal', 'cat', 'dane', 'sheep', 'bulldog', 'pig', 'shepherd', 'breed', 'wolf', 'pigeon', 'bird', 'donkey', 'goat']",animal,0.008475772105157375,A great_dane is a type of [MASK].,great_dane
3000,"['dog', 'bodyguard', 'animal', 'canine', 'guardian', 'watch', 'guard', 'robot', 'pet', 'cat', 'shepherd', 'mascot', 'bird', 'policeman', 'monitor', 'person', 'human', 'computer', 'police', 'sentinel']",animal,0.03823820501565933,A watchdog is a type of [MASK].,watchdog
3001,"['dog', 'puppy', 'canine', 'animal', 'dogs', 'greyhound', 'hound', 'shepherd', 'mammal', 'cat', 'pet', 'horse', '##dog', 'breed', 'pony', 'labrador', 'chihuahua', 'sheep', 'toy', 'creature']",animal,0.0024577975273132324,A japanese_spaniel is a type of [MASK].,japanese_spaniel
3002,"['boat', 'car', 'locomotive', 'ship', 'aircraft', 'vehicle', 'vessel', 'animal', 'bicycle', 'fish', 'horse', 'bird', 'tree', 'machine', 'shotgun', 'automobile', 'submarine', 'tank', 'chair', 'canoe']",animal,0.008788234554231167,A otter is a type of [MASK].,otter
3003,"['squirrel', 'squirrels', 'bird', 'mammal', 'animal', 'owl', 'glider', 'cat', 'spider', 'dog', 'airplane', 'mouse', 'moose', 'aircraft', 'rodents', 'otter', 'crow', 'hawk', 'crab', 'insect']",animal,0.0019514617742970586,A american_flying_squirrel is a type of [MASK].,american_flying_squirrel
3007,"['being', 'god', 'deity', 'divinity', 'soul', 'person', 'creature', 'man', 'entity', 'vishnu', 'universe', 'divine', 'beings', 'consciousness', 'buddha', 'animal', 'demon', 'human', 'spirit', 'creator']",animal,0.002981404773890972,A brahman is a type of [MASK].,brahman
3008,"['bird', 'animal', 'horse', 'peacock', 'parrot', 'creature', 'cat', 'insect', 'mammal', 'butterfly', 'pigeon', 'mascot', 'dog', 'rooster', 'fish', 'aircraft', 'locomotive', 'lizard', 'tree', 'sheep']",animal,0.22303521633148193,A peacock is a type of [MASK].,peacock
3010,"['mammal', 'bird', 'dog', 'squirrel', 'animal', 'mouse', 'primate', 'rabbit', 'cat', 'owl', 'monkey', 'rodents', 'canine', 'deer', 'weasel', 'puppy', 'rat', 'otter', 'kangaroo', 'coyote']",animal,0.05948212370276451,A eastern_chipmunk is a type of [MASK].,eastern_chipmunk
3012,"['crab', 'crabs', 'lobster', 'shrimp', 'octopus', 'fish', 'spider', 'turtle', 'snail', 'lizard', 'bird', 'oyster', 'mollusk', 'seafood', 'insect', 'wasp', 'monkey', 'scorpion', 'gastropod', 'animal']",animal,9.375319496029988e-05,A blue_crab is a type of [MASK].,blue_crab
3017,"['animal', 'mammal', 'pig', 'bird', 'dog', 'horse', 'boar', 'creature', 'fish', 'cat', 'goat', 'rabbit', 'dragon', 'beast', 'deer', 'hog', 'parrot', 'turkey', 'duck', 'human']",animal,0.34777042269706726,A boar is a type of [MASK].,boar
3021,"['dog', 'horse', 'cat', 'puppy', 'animal', 'greyhound', 'labrador', 'bulldog', 'canine', 'turtle', 'pony', 'pigeon', 'bird', 'racehorse', 'sheep', 'toy', 'mammal', 'shotgun', 'bicycle', 'fish']",animal,0.016505375504493713,A retriever is a type of [MASK].,retriever
3025,"['butterfly', 'spider', 'bird', 'fish', 'insect', 'lizard', 'snake', 'snail', 'moth', 'mammal', 'beetle', 'cactus', 'turtle', 'orchid', 'scorpion', 'mushroom', 'animal', 'crab', 'bat', 'wasp']",animal,0.010249852202832699,A red_phalarope is a type of [MASK].,red_phalarope
3026,"['whale', 'dolphin', 'mammal', 'shark', 'animal', 'whales', 'fish', 'turtle', 'dog', 'bird', 'whaling', 'seal', 'otter', 'creature', 'canine', 'dinosaur', 'mollusk', 'penguin', 'wolf', 'crocodile']",animal,0.004699201323091984,A toothed_whale is a type of [MASK].,toothed_whale
3031,"['lynx', 'cat', 'dog', 'mammal', 'jaguar', 'leopard', 'lion', 'werewolf', 'animal', 'tiger', 'bat', 'lizard', 'panther', 'deer', 'predator', 'bird', 'wolf', 'primate', 'cats', 'fox']",animal,0.0014134760713204741,A spotted_lynx is a type of [MASK].,spotted_lynx
3036,"['animal', 'mammal', 'organism', 'dinosaur', 'primate', 'human', 'creature', 'life', 'ape', 'organisms', 'fossil', 'animals', 'species', 'mammals', 'mammalian', 'man', 'biologist', 'insect', 'plant', 'bird']",animal,0.5123441815376282,A hominid is a type of [MASK].,hominid
3037,"['pony', 'horse', 'dog', 'donkey', 'animal', 'polo', 'racehorse', 'equestrian', 'horses', 'puppy', 'breed', 'thoroughbred', 'goat', 'mule', 'greyhound', 'bicycle', 'pig', 'stallion', 'mascot', 'runner']",animal,0.0011112299980595708,A polo_pony is a type of [MASK].,polo_pony
3043,"['bird', 'animal', 'parrot', 'pigeon', 'insect', 'mammal', 'sparrow', 'birds', '##bird', 'cat', 'owl', 'crow', 'butterfly', 'chicken', 'creature', 'vulture', 'lizard', 'hawk', 'raven', 'bee']",animal,0.010562842711806297,A sparrow is a type of [MASK].,sparrow
3045,"['whale', 'dolphin', 'shark', 'fish', 'mammal', 'animal', 'whales', 'bird', 'turtle', 'whaling', 'squid', 'creature', 'submarine', 'ship', 'octopus', 'monster', 'seal', 'dog', 'penguin', 'crab']",animal,0.006901038344949484,A white_whale is a type of [MASK].,white_whale
3048,"['snake', 'snakes', 'lizard', 'python', 'scorpion', 'viper', 'cobra', 'reptiles', 'serpent', 'lizards', 'eel', 'fish', 'crocodile', 'mammal', 'frog', 'worm', 'spider', 'toad', 'animal', 'alligator']",animal,6.81278106640093e-05,A banded_sand_snake is a type of [MASK].,banded_sand_snake
3050,"['insect', 'organism', 'animal', 'fly', 'bug', 'flies', 'organisms', 'mosquito', 'cell', 'bird', 'fish', 'frog', 'insects', 'bacterium', 'parasite', 'bacteria', 'mammal', 'moth', 'biologist', 'primate']",animal,0.06020486727356911,A drosophila is a type of [MASK].,drosophila
3051,"['lizard', 'snake', 'turtle', 'mammal', 'bird', 'otter', 'lizards', 'animal', 'deer', 'frog', 'bat', 'insect', 'spider', 'weasel', 'toad', 'bug', 'fish', 'primate', 'dinosaur', 'dog']",animal,0.013820268213748932,A mountain_skink is a type of [MASK].,mountain_skink
3052,"['insect', 'tick', 'flea', 'mosquito', 'bug', 'parasite', 'worm', 'mammal', 'ant', 'animal', 'spider', 'fly', 'moth', 'organism', 'bacteria', 'bat', 'bacterium', 'virus', 'pest', 'insects']",animal,0.012098129838705063,A mite is a type of [MASK].,mite
3053,"['frog', 'lizard', 'snake', 'mammal', 'fish', 'animal', 'spider', 'newt', 'insect', 'bug', 'worm', 'turtle', 'toad', 'snail', 'bird', 'beetle', 'predator', 'slug', 'frogs', 'creature']",animal,0.03905617818236351,A climbing_salamander is a type of [MASK].,climbing_salamander
3057,"['horse', 'animal', 'cat', 'mammal', 'bird', 'turtle', 'deer', 'pony', 'dog', 'tiger', 'kangaroo', 'snake', 'rabbit', 'elephant', 'lizard', 'cattle', 'buffalo', 'alligator', 'pig', 'indian']",animal,0.05604318901896477,A appaloosa is a type of [MASK].,appaloosa
3058,"['lion', 'mammal', 'dolphin', 'animal', 'shark', 'seal', 'fish', 'penguin', 'cat', 'leopard', 'monkey', 'turtle', 'whale', 'otter', 'primate', 'mermaid', 'predator', 'crab', 'octopus', 'jaguar']",animal,0.0754891186952591,A california_sea_lion is a type of [MASK].,california_sea_lion
3061,"['bird', 'fish', 'parrot', 'turtle', 'lizard', 'snake', 'cat', 'butterfly', 'shark', 'animal', 'dog', 'dolphin', 'monkey', 'pigeon', 'mosquito', 'kite', 'scorpion', 'mammal', 'spider', 'insect']",animal,0.007404823787510395,A manakin is a type of [MASK].,manakin
3062,"['turtle', 'mammal', 'animal', 'bird', 'fish', 'cat', 'crab', 'lizard', 'parrot', 'dolphin', 'monkey', 'otter', 'shark', 'snake', 'spider', 'dog', 'leopard', 'tiger', 'primate', 'alligator']",animal,0.10541711747646332,A manatee is a type of [MASK].,manatee
3064,"['mammal', 'dog', 'bird', 'animal', 'cat', 'canine', 'snake', 'turtle', 'monkey', 'spider', 'rabbit', 'otter', 'fish', 'butterfly', 'lizard', 'primate', 'weasel', 'rat', 'bat', 'parrot']",animal,0.03851143270730972,A porcupine is a type of [MASK].,porcupine
3065,"['ram', 'vehicle', 'animal', 'car', 'machine', 'engine', 'locomotive', 'tank', 'automobile', 'truck', 'aircraft', 'drum', 'robot', 'mammal', 'computer', 'wheel', 'cannon', 'bus', 'motor', 'rock']",animal,0.048406824469566345,A ram is a type of [MASK].,ram
3068,"['insect', 'animal', 'organism', 'worm', 'parasite', 'cell', 'mammal', 'egg', 'bug', 'fungus', 'coral', 'snail', 'flea', 'beetle', 'microscope', 'sponge', 'shell', 'spider', 'ant', 'mollusk']",animal,0.18714945018291473,A stomatopod is a type of [MASK].,stomatopod
